seq,t1,t2,t3,rttMs,rawOffsetMs,filteredOffsetMs,phase
846,1775794798991,1775794798851,1775794799214,223,-251,-263.833,steady
847,1775794799991,1775794799754,1775794800032,41,-257,-263.149,steady
848,1775794800991,1775794800799,1775794801262,271,-327,-262.534,steady
849,1775794801992,1775794801750,1775794802024,32,-258,-262.081,steady
850,1775794802991,1775794802746,1775794803082,91,-290,-261.673,steady
851,1775794803991,1775794803770,1775794804092,101,-271,-261.306,steady
852,1775794804990,1775794804799,1775794805087,97,-239,-260.975,steady
853,1775794805989,1775794805815,1775794806092,103,-225,-260.678,steady
854,1775794806991,1775794806837,1775794807203,212,-260,-263.610,steady
855,1775794807991,1775794807863,1775794808227,236,-246,-261.149,steady
856,1775794808991,1775794808783,1775794809095,104,-260,-258.934,steady
857,1775794809989,1775794809808,1775794810091,102,-232,-256.241,steady
858,1775794810991,1775794810739,1775794811020,29,-266,-257.216,steady
859,1775794811991,1775794811753,1775794812079,88,-282,-258.095,steady
860,1775794812992,1775794812761,1775794813031,39,-250,-258.885,steady
861,1775794813989,1775794813795,1775794814090,101,-244,-259.597,steady
862,1775794814991,1775794814828,1775794815115,124,-225,-260.237,steady
863,1775794815991,1775794815850,1775794816212,221,-251,-259.213,steady
864,1775794816991,1775794816773,1775794817094,103,-269,-258.292,steady
865,1775794817991,1775794817797,1775794818093,102,-245,-256.863,steady
866,1775794818991,1775794818749,1775794819025,34,-259,-257.077,steady
867,1775794819990,1775794819743,1775794820009,19,-256,-256.969,steady
868,1775794820989,1775794820748,1775794821088,99,-290,-256.872,steady
869,1775794821990,1775794821748,1775794822014,24,-254,-256.785,steady
870,1775794822989,1775794822799,1775794823087,98,-239,-256.706,steady
871,1775794823989,1775794823737,1775794824009,20,-262,-256.636,steady
872,1775794824989,1775794824748,1775794825088,99,-290,-257.172,steady
873,1775794825991,1775794825755,1775794826035,44,-258,-257.655,steady
874,1775794826989,1775794826799,1775794827090,101,-240,-258.089,steady
875,1775794827991,1775794827740,1775794828079,88,-295,-258.480,steady
876,1775794828992,1775794828753,1775794829025,33,-255,-258.132,steady
877,1775794829991,1775794829748,1775794830022,31,-258,-258.119,steady
878,1775794830991,1775794830779,1775794831092,101,-262,-258.107,steady
879,1775794831990,1775794831826,1775794832113,123,-225,-258.097,steady
880,1775794832991,1775794832749,1775794833080,89,-286,-258.087,steady
881,1775794833991,1775794833771,1775794834095,104,-272,-258.078,steady
882,1775794834989,1775794834799,1775794835093,104,-242,-260.870,steady
883,1775794835991,1775794835747,1775794836020,29,-258,-260.583,steady
884,1775794836991,1775794836741,1775794837020,29,-264,-260.925,steady
885,1775794837991,1775794837867,1775794838230,239,-243,-261.233,steady
886,1775794838991,1775794838797,1775794839160,169,-278,-261.509,steady
887,1775794839992,1775794839813,1775794840092,100,-229,-261.758,steady
888,1775794840991,1775794840838,1775794841112,121,-213,-261.982,steady
889,1775794841991,1775794841860,1775794842224,233,-247,-258.684,steady
890,1775794842991,1775794842780,1775794843096,105,-263,-255.716,steady
891,1775794843989,1775794843804,1775794844091,102,-236,-253.044,steady
892,1775794844991,1775794844740,1775794845088,97,-299,-257.640,steady
893,1775794845991,1775794845753,1775794846092,101,-288,-261.776,steady
894,1775794846991,1775794846777,1775794847094,103,-265,-265.498,steady
895,1775794847989,1775794847803,1775794848093,104,-238,-268.848,steady
896,1775794848991,1775794848747,1775794849025,34,-261,-268.064,steady
897,1775794849991,1775794849745,1775794850031,40,-266,-267.357,steady
898,1775794850991,1775794850770,1775794851240,249,-345,-266.722,steady
899,1775794851991,1775794851800,1775794852160,169,-275,-266.149,steady
900,1775794852991,1775794852816,1775794853089,98,-224,-265.634,steady
901,1775794853991,1775794853740,1775794854011,20,-261,-265.171,steady
902,1775794854992,1775794854750,1775794855092,100,-292,-264.754,steady
903,1775794855992,1775794855768,1775794856092,100,-274,-264.378,steady
904,1775794856991,1775794856758,1775794857031,40,-253,-264.041,steady
905,1775794857991,1775794857744,1775794858084,93,-293,-263.737,steady
906,1775794858991,1775794858859,1775794859222,231,-247,-262.663,steady
907,1775794859992,1775794859780,1775794860157,165,-294,-261.697,steady
908,1775794860989,1775794860804,1775794861093,104,-237,-260.827,steady
909,1775794861991,1775794861745,1775794862016,25,-258,-260.544,steady
910,1775794862991,1775794862852,1775794863216,225,-251,-260.290,steady
911,1775794863991,1775794863775,1775794864096,105,-268,-260.061,steady
912,1775794864991,1775794864799,1775794865098,107,-245,-259.855,steady
913,1775794865991,1775794865751,1775794866032,41,-260,-259.669,steady
914,1775794866992,1775794866847,1775794867209,217,-253,-259.702,steady
915,1775794867991,1775794867770,1775794868094,103,-272,-259.732,steady
916,1775794868991,1775794868797,1775794869096,105,-246,-259.759,steady
917,1775794869991,1775794869816,1775794870092,101,-225,-259.783,steady
918,1775794870991,1775794870842,1775794871203,212,-255,-256.305,steady
919,1775794871991,1775794871865,1775794872233,242,-247,-253.174,steady
920,1775794872991,1775794872792,1775794873091,100,-249,-252.757,steady
921,1775794873989,1775794873811,1775794874095,106,-231,-252.381,steady
922,1775794874992,1775794874744,1775794875085,93,-294,-256.543,steady
923,1775794875991,1775794875857,1775794876220,229,-248,-260.289,steady
924,1775794876991,1775794876778,1775794877095,104,-265,-263.660,steady
925,1775794877990,1775794877801,1775794878096,106,-242,-266.694,steady
926,1775794878991,1775794878748,1775794879032,41,-263,-266.324,steady
927,1775794879991,1775794879751,1775794880091,100,-290,-265.992,steady
928,1775794880991,1775794880775,1775794881092,101,-266,-265.693,steady
929,1775794881991,1775794881800,1775794882091,100,-241,-265.424,steady
930,1775794882990,1775794882821,1775794883184,194,-266,-265.181,steady
931,1775794883991,1775794883747,1775794884080,89,-288,-267.463,steady
932,1775794884991,1775794884752,1775794885033,42,-260,-266.717,steady
933,1775794885991,1775794885748,1775794886015,24,-255,-265.545,steady
934,1775794886991,1775794886796,1775794887092,101,-245,-264.491,steady
935,1775794887991,1775794887739,1775794888037,46,-275,-263.542,steady
936,1775794888991,1775794888864,1775794889226,235,-244,-262.687,steady
937,1775794889991,1775794889785,1775794890094,103,-257,-261.919,steady
938,1775794890989,1775794890808,1775794891092,103,-232,-263.227,steady
939,1775794891991,1775794891739,1775794892078,87,-295,-264.404,steady
940,1775794892991,1775794892755,1775794893039,48,-260,-263.964,steady
941,1775794893992,1775794893777,1775794894091,99,-264,-263.567,steady
942,1775794894991,1775794894800,1775794895092,101,-241,-263.211,steady
943,1775794895992,1775794895752,1775794896028,36,-258,-262.690,steady
944,1775794896991,1775794896751,1775794897091,100,-290,-262.221,steady
945,1775794897992,1775794897773,1775794898094,102,-270,-261.799,steady
946,1775794898991,1775794898795,1775794899093,102,-247,-261.419,steady
947,1775794899992,1775794899820,1775794900094,102,-223,-261.077,steady
948,1775794900992,1775794900741,1775794901079,87,-294,-264.369,steady
949,1775794901990,1775794901750,1775794902089,99,-289,-267.332,steady
950,1775794902991,1775794902791,1775794903159,168,-284,-269.999,steady
951,1775794903991,1775794903797,1775794904092,101,-244,-272.399,steady
952,1775794904992,1775794904742,1775794905072,80,-290,-274.159,steady
953,1775794905992,1775794905862,1775794906225,233,-246,-275.743,steady
954,1775794906992,1775794906781,1775794907092,100,-261,-277.169,steady
955,1775794907990,1775794907807,1775794908093,103,-234,-278.452,steady
956,1775794908991,1775794908830,1775794909161,170,-246,-279.607,steady
957,1775794909992,1775794909750,1775794910114,122,-303,-277.746,steady
958,1775794910991,1775794910777,1775794911092,101,-264,-276.072,steady
959,1775794911989,1775794911798,1775794912091,102,-242,-274.864,steady
960,1775794912992,1775794912750,1775794913027,35,-259,-273.278,steady
961,1775794913989,1775794913745,1775794914079,90,-289,-271.850,steady
962,1775794914991,1775794914770,1775794915096,105,-273,-270.565,steady
963,1775794915991,1775794915770,1775794916038,47,-244,-269.409,steady
964,1775794916991,1775794916803,1775794917095,104,-240,-268.368,steady
965,1775794917991,1775794917741,1775794918020,29,-264,-267.931,steady
966,1775794918991,1775794918868,1775794919229,238,-242,-267.538,steady
967,1775794919991,1775794919768,1775794920152,161,-303,-267.184,steady
968,1775794920990,1775794920809,1775794921091,101,-231,-266.866,steady
969,1775794921991,1775794921739,1775794922079,88,-296,-266.579,steady
970,1775794922992,1775794922755,1775794923097,105,-289,-269.521,steady
971,1775794923991,1775794923780,1775794924082,91,-256,-272.169,steady
972,1775794924989,1775794924745,1775794925013,24,-256,-270.552,steady
973,1775794925991,1775794925749,1775794926032,41,-262,-269.097,steady
974,1775794926992,1775794926751,1775794927037,45,-263,-267.787,steady
975,1775794927991,1775794927748,1775794928030,39,-262,-266.609,steady
976,1775794928989,1775794928796,1775794929063,74,-230,-265.548,steady
977,1775794929991,1775794929749,1775794930025,34,-259,-264.893,steady
978,1775794930991,1775794930849,1775794931210,219,-251,-264.304,steady
979,1775794931991,1775794931768,1775794932086,95,-270,-263.773,steady
980,1775794932991,1775794932791,1775794933096,105,-252,-263.296,steady
981,1775794933991,1775794933815,1775794934088,97,-224,-262.866,steady
982,1775794934992,1775794934738,1775794935079,87,-297,-266.280,steady
983,1775794935991,1775794935865,1775794936234,243,-247,-269.352,steady
984,1775794936991,1775794936798,1775794937073,82,-234,-265.817,steady
985,1775794937990,1775794937799,1775794938096,106,-244,-262.635,steady
986,1775794938991,1775794938737,1775794939028,37,-272,-263.571,steady
987,1775794939991,1775794939860,1775794940220,229,-245,-264.414,steady
988,1775794940991,1775794940781,1775794941092,101,-260,-265.173,steady
989,1775794941989,1775794941802,1775794942090,101,-237,-265.856,steady
990,1775794942991,1775794942829,1775794943099,108,-216,-266.470,steady
991,1775794943991,1775794943850,1775794944216,225,-253,-263.523,steady
992,1775794944991,1775794944774,1775794945093,102,-268,-260.871,steady
993,1775794945991,1775794945797,1775794946096,105,-246,-258.484,steady
994,1775794946991,1775794946750,1775794947023,32,-257,-258.335,steady
995,1775794947991,1775794947846,1775794948112,121,-205,-258.202,steady
996,1775794948992,1775794948869,1775794949233,241,-243,-258.082,steady
997,1775794949991,1775794949795,1775794950096,105,-248,-257.973,steady
998,1775794950991,1775794950815,1775794951091,100,-226,-257.876,steady
999,1775794951991,1775794951841,1775794952204,213,-256,-254.688,steady
1000,1775794952991,1775794952763,1775794953084,93,-274,-256.620,steady
1001,1775794953991,1775794953770,1775794954092,101,-271,-258.358,steady
1002,1775794954992,1775794954807,1775794955094,102,-236,-259.922,steady
1003,1775794955991,1775794955740,1775794956080,89,-295,-263.430,steady
1004,1775794956991,1775794956753,1775794957096,105,-290,-266.587,steady
1005,1775794957991,1775794957777,1775794958090,99,-263,-269.428,steady
1006,1775794958991,1775794958781,1775794959093,102,-261,-271.985,steady
1007,1775794959992,1775794959825,1775794960098,106,-220,-274.287,steady
1008,1775794960992,1775794960854,1775794961316,324,-300,-273.158,steady
1009,1775794961991,1775794961773,1775794962136,145,-290,-272.142,steady
1010,1775794962989,1775794962796,1775794963094,105,-245,-271.028,steady
1011,1775794963991,1775794963819,1775794964092,101,-222,-266.125,steady
1012,1775794964991,1775794964743,1775794965079,88,-292,-268.713,steady
1013,1775794965991,1775794965767,1775794966035,44,-246,-266.441,steady
1014,1775794966991,1775794966796,1775794967092,101,-245,-264.397,steady
1015,1775794967991,1775794967815,1775794968093,102,-227,-262.558,steady
1016,1775794968991,1775794968837,1775794969205,214,-261,-260.902,steady
1017,1775794969991,1775794969863,1775794970224,233,-244,-259.412,steady
1018,1775794970991,1775794970795,1775794971092,101,-246,-258.070,steady
1019,1775794971991,1775794971806,1775794972094,103,-236,-256.863,steady
1020,1775794972991,1775794972742,1775794973089,98,-298,-260.977,steady
1021,1775794973991,1775794973854,1775794974219,228,-251,-264.679,steady
1022,1775794974991,1775794974778,1775794975139,148,-287,-268.011,steady
1023,1775794975989,1775794975799,1775794976094,105,-242,-271.010,steady
1024,1775794976991,1775794976748,1775794977027,36,-261,-270.009,steady
1025,1775794977991,1775794977748,1775794978090,99,-292,-269.108,steady
1026,1775794978991,1775794978771,1775794979092,101,-270,-268.297,steady
1027,1775794979989,1775794979798,1775794980091,102,-242,-267.568,steady
1028,1775794980991,1775794980818,1775794981173,182,-264,-266.911,steady
1029,1775794981991,1775794981859,1775794983862,1871,-1067,-269.420,steady
1030,1775794982992,1775794982870,1775794984004,1012,-628,-269.478,steady
1031,1775794983992,1775794983772,1775794984089,97,-268,-269.330,steady
1032,1775794984991,1775794984796,1775794985092,101,-245,-269.197,steady
1033,1775794985991,1775794985837,1775794986198,207,-257,-269.077,steady
1034,1775794986991,1775794986860,1775794987225,234,-248,-268.970,steady
1035,1775794987991,1775794987781,1775794988090,99,-259,-268.873,steady
1036,1775794988991,1775794988804,1775794989091,100,-237,-267.885,steady
1037,1775794989991,1775794989750,1775794990032,41,-261,-267.197,steady
1038,1775794990991,1775794990752,1775794991037,46,-262,-266.577,steady
1039,1775794991991,1775794991776,1775794992091,100,-265,-266.019,steady
1040,1775794992991,1775794992799,1775794993092,101,-242,-265.518,steady
1041,1775794993991,1775794993745,1775794994025,34,-263,-265.266,steady
1042,1775794994991,1775794994749,1775794995091,100,-292,-265.039,steady
1043,1775794995991,1775794995768,1775794996091,100,-273,-264.835,steady
1044,1775794996991,1775794996799,1775794997095,104,-244,-264.652,steady
1045,1775794997991,1775794997817,1775794998095,104,-226,-264.487,steady
1046,1775794998991,1775794998738,1775794999077,86,-296,-267.638,steady
1047,1775794999991,1775794999747,1775795000019,28,-258,-266.674,steady
1048,1775795000992,1775795000751,1775795001090,98,-290,-265.807,steady
1049,1775795001989,1775795001795,1775795002088,99,-243,-265.026,steady
1050,1775795002991,1775795002835,1775795003198,207,-259,-264.323,steady
1051,1775795003991,1775795003859,1775795004220,229,-246,-263.691,steady
1052,1775795004991,1775795004778,1775795005089,98,-262,-263.522,steady
1053,1775795005991,1775795005802,1775795006092,101,-239,-263.370,steady
1054,1775795006991,1775795006740,1775795007031,40,-271,-264.133,steady
1055,1775795007991,1775795007755,1775795008097,106,-289,-264.820,steady
1056,1775795008991,1775795008773,1775795009095,104,-270,-265.438,steady
1057,1775795009991,1775795009796,1775795010102,111,-250,-265.994,steady
1058,1775795010992,1775795010749,1775795011023,31,-258,-265.194,steady
1059,1775795011991,1775795011848,1775795012211,220,-253,-264.475,steady
1060,1775795012991,1775795012769,1775795013093,102,-273,-263.827,steady
1061,1775795013989,1775795013791,1775795014089,100,-248,-263.245,steady
1062,1775795014991,1775795014815,1775795015091,100,-226,-262.720,steady
1063,1775795015991,1775795015762,1775795016040,49,-253,-261.748,steady
1064,1775795016991,1775795016750,1775795017091,100,-291,-260.873,steady
1065,1775795017991,1775795017795,1775795018092,101,-246,-260.086,steady
1066,1775795018991,1775795018808,1775795019095,104,-235,-259.377,steady
1067,1775795019991,1775795019739,1775795020078,87,-295,-258.740,steady
1068,1775795020991,1775795020856,1775795021218,227,-248,-262.366,steady
1069,1775795021991,1775795021778,1775795022093,102,-264,-265.629,steady
1070,1775795022989,1775795022801,1775795023092,103,-239,-268.566,steady
1071,1775795023992,1775795023826,1775795024190,198,-265,-271.210,steady
1072,1775795024989,1775795024750,1775795025069,80,-279,-271.989,steady
1073,1775795025991,1775795025752,1775795026028,37,-257,-270.490,steady
1074,1775795026991,1775795026798,1775795027095,104,-245,-269.141,steady
1075,1775795027991,1775795027747,1775795028023,32,-260,-268.227,steady
1076,1775795028992,1775795028739,1775795029083,91,-298,-267.404,steady
1077,1775795029991,1775795029767,1775795030038,47,-247,-266.664,steady
1078,1775795030991,1775795030770,1775795031092,101,-271,-265.997,steady
1079,1775795031992,1775795031814,1775795032094,102,-229,-265.398,steady
1080,1775795032992,1775795032751,1775795033022,30,-256,-264.458,steady
1081,1775795033990,1775795033864,1775795034226,236,-244,-263.612,steady
1082,1775795034991,1775795034784,1775795035095,104,-259,-262.851,steady
1083,1775795035989,1775795035807,1775795036093,104,-234,-262.166,steady
1084,1775795036991,1775795036737,1775795037007,16,-262,-262.149,steady
1085,1775795037991,1775795037754,1775795038026,35,-254,-262.134,steady
1086,1775795038991,1775795038776,1775795039092,101,-265,-262.121,steady
1087,1775795039991,1775795039798,1775795040092,101,-243,-262.109,steady
1088,1775795040989,1775795040768,1775795041084,95,-268,-262.098,steady
1089,1775795041990,1775795041847,1775795042214,224,-255,-261.288,steady
1090,1775795042989,1775795042773,1775795043136,147,-289,-261.959,steady
1091,1775795043989,1775795043794,1775795044088,99,-244,-262.563,steady
1092,1775795044990,1775795044818,1775795045091,101,-222,-263.107,steady
1093,1775795045991,1775795045823,1775795046091,100,-218,-261.196,steady
1094,1775795046991,1775795046754,1775795047092,101,-287,-259.477,steady
1095,1775795047991,1775795047790,1775795048096,105,-253,-257.929,steady
1096,1775795048991,1775795048783,1775795049074,83,-249,-257.036,steady
1097,1775795049991,1775795049740,1775795050081,90,-296,-256.232,steady
1098,1775795050991,1775795050859,1775795051224,233,-248,-255.509,steady
1099,1775795051991,1775795051796,1775795052092,101,-245,-254.858,steady
1100,1775795052989,1775795052805,1775795053091,102,-235,-254.272,steady
1101,1775795053991,1775795053741,1775795054087,96,-298,-258.445,steady
1102,1775795054991,1775795054855,1775795055216,225,-248,-262.401,steady
1103,1775795055992,1775795055878,1775795056456,464,-346,-265.961,steady
1104,1775795056991,1775795056779,1775795057162,171,-297,-269.165,steady
1105,1775795057991,1775795057741,1775795058016,25,-262,-268.448,steady
1106,1775795058991,1775795058750,1775795059092,101,-291,-267.803,steady
1107,1775795059991,1775795059768,1775795060092,101,-273,-267.223,steady
1108,1775795060991,1775795060765,1775795061088,97,-274,-266.701,steady
1109,1775795061992,1775795061817,1775795062091,99,-224,-266.231,steady
1110,1775795062991,1775795062741,1775795063081,90,-295,-269.108,steady
1111,1775795063991,1775795063868,1775795064231,240,-243,-271.697,steady
1112,1775795064991,1775795064801,1775795065100,109,-244,-274.027,steady
1113,1775795065991,1775795065813,1775795066094,103,-229,-276.124,steady
1114,1775795066991,1775795066838,1775795067198,207,-256,-278.012,steady
1115,1775795067989,1775795067757,1775795068088,99,-281,-278.311,steady
1116,1775795068991,1775795068765,1775795069096,105,-278,-278.580,steady
1117,1775795069989,1775795069806,1775795070091,102,-234,-278.822,steady
1118,1775795070991,1775795070741,1775795071024,33,-266,-277.540,steady
1119,1775795071990,1775795071752,1775795072092,102,-289,-276.386,steady
1120,1775795072989,1775795072776,1775795073090,101,-263,-275.347,steady
1121,1775795073991,1775795073798,1775795074092,101,-243,-274.412,steady
1122,1775795074989,1775795074751,1775795075023,34,-255,-273.571,steady
1123,1775795075990,1775795075847,1775795076208,218,-252,-271.714,steady
1124,1775795076989,1775795076748,1775795077080,91,-286,-270.043,steady
1125,1775795077989,1775795077807,1775795078096,107,-235,-268.538,steady
1126,1775795078991,1775795078816,1775795079107,116,-233,-267.184,steady
1127,1775795079991,1775795079741,1775795080080,89,-294,-269.866,steady
1128,1775795080992,1775795080759,1775795081092,100,-283,-272.279,steady
1129,1775795081991,1775795081788,1775795082096,105,-255,-274.451,steady
1130,1775795082991,1775795082801,1775795083088,97,-238,-276.406,steady
1131,1775795083991,1775795083740,1775795084080,89,-295,-278.266,steady
1132,1775795084991,1775795084857,1775795085221,230,-249,-279.939,steady
1133,1775795085991,1775795085759,1775795086092,101,-282,-281.445,steady
1134,1775795086989,1775795086801,1775795087095,106,-241,-282.801,steady
1135,1775795087991,1775795087741,1775795088086,95,-297,-284.021,steady
1136,1775795088991,1775795088853,1775795089215,224,-250,-285.319,steady
1137,1775795089992,1775795089775,1775795090093,101,-267,-286.487,steady
1138,1775795090991,1775795090798,1775795091092,101,-243,-287.538,steady
1139,1775795091991,1775795091750,1775795092021,30,-256,-284.384,steady
1140,1775795092991,1775795092746,1775795093080,89,-289,-281.546,steady
1141,1775795093991,1775795093871,1775795094235,244,-242,-278.991,steady
1142,1775795094991,1775795094798,1775795095095,104,-245,-276.692,steady
1143,1775795095991,1775795095813,1775795096087,96,-226,-274.623,steady
1144,1775795096991,1775795096739,1775795097009,18,-261,-273.261,steady
1145,1775795097991,1775795097864,1775795098227,236,-245,-272.035,steady
1146,1775795098991,1775795098785,1775795099094,103,-257,-270.931,steady
1147,1775795099990,1775795099752,1775795100069,79,-277,-269.938,steady
1148,1775795100991,1775795100835,1775795101199,208,-260,-269.044,steady
1149,1775795101991,1775795101855,1775795102220,229,-250,-269.840,steady
1150,1775795102991,1775795102778,1775795103140,149,-287,-270.556,steady
1151,1775795103989,1775795103780,1775795104107,118,-268,-271.200,steady
1152,1775795104991,1775795104752,1775795105026,35,-256,-269.680,steady
1153,1775795105991,1775795105749,1775795106093,102,-293,-268.312,steady
1154,1775795106991,1775795106775,1775795107091,100,-266,-267.081,steady
1155,1775795107991,1775795107805,1775795108094,103,-237,-265.973,steady
1156,1775795108991,1775795108748,1775795109022,31,-258,-265.176,steady
1157,1775795109992,1775795109744,1775795110079,87,-291,-264.458,steady
1158,1775795110991,1775795110767,1775795111037,46,-247,-263.812,steady
1159,1775795111991,1775795111771,1775795112092,101,-270,-263.231,steady
1160,1775795112991,1775795112812,1775795113093,102,-230,-262.708,steady
1161,1775795113991,1775795113740,1775795114080,89,-295,-261.137,steady
1162,1775795114992,1775795114760,1775795115037,45,-254,-260.423,steady
1163,1775795115991,1775795115762,1775795116037,46,-252,-259.781,steady
1164,1775795116991,1775795116798,1775795117091,100,-243,-259.203,steady
1165,1775795117991,1775795117831,1775795118112,121,-220,-258.683,steady
1166,1775795118991,1775795118854,1775795119219,228,-251,-258.214,steady
1167,1775795119991,1775795119778,1775795120092,101,-263,-257.593,steady
1168,1775795120992,1775795120781,1775795121095,103,-262,-256.134,steady
1169,1775795121991,1775795121742,1775795122028,37,-267,-257.220,steady
1170,1775795122991,1775795122750,1775795123090,99,-290,-258.198,steady
1171,1775795123991,1775795123773,1775795124092,101,-268,-259.078,steady
1172,1775795124989,1775795124797,1775795125088,99,-241,-259.871,steady
1173,1775795125991,1775795125817,1775795126093,102,-225,-260.584,steady
1174,1775795126991,1775795126742,1775795127028,37,-267,-261.225,steady
1175,1775795127991,1775795127752,1775795128092,101,-289,-261.803,steady
1176,1775795128991,1775795128794,1775795129092,101,-247,-262.322,steady
1177,1775795129989,1775795129812,1775795130090,101,-227,-262.790,steady
1178,1775795130991,1775795130739,1775795131007,16,-260,-262.511,steady
1179,1775795131991,1775795131757,1775795132035,44,-256,-262.260,steady
1180,1775795132991,1775795132797,1775795133093,102,-245,-262.034,steady
1181,1775795133991,1775795133810,1775795134090,99,-230,-261.831,steady
1182,1775795134991,1775795134741,1775795135033,42,-271,-261.648,steady
1183,1775795135990,1775795135747,1775795136029,39,-262,-261.683,steady
1184,1775795136992,1775795136774,1775795137093,101,-268,-261.715,steady
1185,1775795137991,1775795137800,1775795138086,95,-238,-261.743,steady
1186,1775795138989,1775795138739,1775795139005,16,-258,-261.369,steady
1187,1775795139990,1775795139748,1775795140030,40,-262,-261.032,steady
1188,1775795140991,1775795140771,1775795141091,100,-270,-260.729,steady
1189,1775795141989,1775795141802,1775795142094,105,-239,-260.456,steady
1190,1775795142993,1775795142816,1775795143093,100,-227,-260.210,steady
1191,1775795143991,1775795143747,1775795144025,34,-261,-260.289,steady
1192,1775795144991,1775795144738,1775795145011,20,-263,-260.560,steady
1193,1775795145989,1775795145746,1775795146035,46,-266,-260.804,steady
1194,1775795146991,1775795146809,1775795147173,182,-273,-261.024,steady
1195,1775795147991,1775795147752,1775795148022,31,-254,-261.221,steady
1196,1775795148991,1775795148859,1775795149222,231,-247,-261.399,steady
1197,1775795149991,1775795149779,1775795150092,101,-262,-260.659,steady
1198,1775795150991,1775795150801,1775795151092,101,-240,-259.993,steady
1199,1775795151991,1775795151739,1775795152020,29,-266,-260.594,steady
1200,1775795152991,1775795152752,1775795153093,102,-290,-261.135,steady
1201,1775795153991,1775795153775,1775795154054,63,-247,-261.621,steady
1202,1775795154991,1775795154795,1775795155090,99,-245,-262.059,steady
1203,1775795155991,1775795155736,1775795156022,31,-270,-262.453,steady
1204,1775795156991,1775795156748,1775795157088,97,-291,-263.208,steady
1205,1775795157991,1775795157871,1775795158234,243,-241,-263.887,steady
1206,1775795158992,1775795158796,1775795159095,103,-247,-264.498,steady
1207,1775795159992,1775795159815,1775795160097,105,-229,-265.049,steady
1208,1775795160993,1775795160841,1775795161203,210,-257,-267.644,steady
1209,1775795161991,1775795161863,1775795162228,237,-246,-265.579,steady
1210,1775795162991,1775795162784,1775795163098,107,-260,-263.721,steady
1211,1775795163989,1775795163799,1775795164090,101,-240,-261.349,steady
1212,1775795164991,1775795164757,1775795165033,42,-255,-260.714,steady
1213,1775795165992,1775795165856,1775795166221,229,-250,-260.143,steady
1214,1775795166992,1775795166778,1775795167157,165,-296,-259.629,steady
1215,1775795167989,1775795167801,1775795168091,102,-239,-259.166,steady
1216,1775795168991,1775795168824,1775795169093,102,-218,-258.749,steady
1217,1775795169991,1775795169852,1775795170213,222,-250,-254.674,steady
1218,1775795170991,1775795170771,1775795171093,102,-271,-256.307,steady
1219,1775795171991,1775795171798,1775795172092,101,-243,-254.976,steady
1220,1775795172991,1775795172747,1775795173031,40,-264,-255.879,steady
1221,1775795173991,1775795173845,1775795174208,217,-254,-256.691,steady
1222,1775795174990,1775795174765,1775795175038,48,-249,-257.422,steady
1223,1775795175991,1775795175772,1775795176094,103,-270,-258.079,steady
1224,1775795176991,1775795176815,1775795177091,100,-226,-258.672,steady
1225,1775795177991,1775795177743,1775795178031,40,-268,-259.604,steady
1226,1775795178991,1775795178752,1775795179095,104,-291,-260.444,steady
1227,1775795179991,1775795179784,1775795180099,108,-261,-261.200,steady
1228,1775795180989,1775795180809,1775795181092,103,-231,-261.880,steady
1229,1775795181991,1775795181744,1775795182025,34,-264,-262.092,steady
1230,1775795182991,1775795182756,1775795183031,40,-255,-262.282,steady
1231,1775795183991,1775795183785,1775795184097,106,-259,-262.454,steady
1232,1775795184991,1775795184792,1775795185097,106,-252,-262.609,steady
1233,1775795185991,1775795185751,1775795186021,30,-255,-261.848,steady
1234,1775795186990,1775795186744,1775795187082,92,-292,-261.163,steady
1235,1775795187991,1775795187773,1775795188092,101,-268,-260.547,steady
1236,1775795188992,1775795188795,1775795189091,99,-246,-259.992,steady
1237,1775795189991,1775795189739,1775795190010,19,-261,-260.093,steady
1238,1775795190992,1775795190740,1775795191079,87,-295,-260.184,steady
1239,1775795191992,1775795191869,1775795192231,239,-242,-260.265,steady
1240,1775795192990,1775795192790,1775795193094,104,-252,-260.339,steady
1241,1775795193991,1775795193811,1775795194093,102,-231,-260.405,steady
1242,1775795194991,1775795194739,1775795195080,89,-296,-263.864,steady
1243,1775795195991,1775795195861,1775795196226,235,-247,-267.078,steady
1244,1775795196991,1775795196896,1775795197262,271,-230,-269.970,steady
1245,1775795197989,1775795197799,1775795198092,103,-241,-272.573,steady
1246,1775795198992,1775795198828,1775795199236,244,-286,-274.916,steady
1247,1775795199992,1775795199753,1775795200035,43,-260,-273.424,steady
1248,1775795200991,1775795200776,1775795201093,102,-266,-272.082,steady
1249,1775795201991,1775795201777,1775795202090,99,-263,-270.874,steady
1250,1775795202991,1775795202748,1775795203026,35,-260,-269.786,steady
1251,1775795203991,1775795203749,1775795204019,28,-256,-268.408,steady
1252,1775795204991,1775795204771,1775795205093,102,-271,-267.167,steady
1253,1775795205991,1775795205799,1775795206096,105,-244,-266.050,steady
1254,1775795206991,1775795206796,1775795207094,103,-246,-265.045,steady
1255,1775795207991,1775795207843,1775795208205,214,-255,-264.141,steady
1256,1775795208991,1775795208871,1775795209229,238,-239,-264.827,steady
1257,1775795209991,1775795209787,1775795210160,169,-288,-262.944,steady
1258,1775795210991,1775795210812,1775795211092,101,-229,-259.550,steady
1259,1775795211989,1775795211736,1775795212080,91,-298,-263.395,steady
1260,1775795212991,1775795212860,1775795213222,231,-246,-266.855,steady
