wallMs,obsHostFrame,obsHostTimeMs,guestFrame,filteredOffsetMs,expectedHostFrame,driftMs
1775744256104,5634000,1775744254884,5619842,-803.910,5653972.3,-371.048
1775744256204,5658144,1775744255385,5624644,-803.910,5658868.3,-373.007
1775744256304,5658144,1775744255385,5629536,-803.910,5663668.3,-371.090
1775744256404,5658144,1775744255385,5634339,-803.910,5668468.3,-371.028
1775744256506,5658144,1775744255385,5639139,-803.910,5673364.3,-373.028
1775744256604,5658144,1775744255385,5644034,-803.910,5678068.3,-369.048
1775744256704,5658144,1775744255385,5648928,-804.019,5682863.1,-366.981
1775744256804,5682384,1775744255883,5653728,-804.019,5687999.1,-373.981
1775744256903,5682384,1775744255883,5658532,-804.019,5692751.1,-372.898
1775744257004,5682384,1775744255883,5663426,-804.019,5697599.1,-371.940
1775744257104,5682384,1775744255883,5668320,-804.019,5702399.1,-369.981
1775744257203,5682384,1775744255883,5673120,-804.019,5707151.1,-368.981
1775744257304,5706624,1775744256385,5677923,-804.019,5712143.1,-372.919
1775744257414,5706624,1775744256385,5682818,-804.019,5717423.1,-380.940
1775744257504,5706624,1775744256385,5687618,-804.019,5721743.1,-370.940
1775744257604,5706624,1775744256385,5692421,-804.019,5726543.1,-370.877
1775744257703,5706624,1775744256385,5697314,-804.117,5731290.4,-367.841
1775744257804,5728464,1775744256884,5702112,-804.117,5734026.4,-324.883
1775744257904,5728464,1775744256884,5706916,-804.117,5738826.4,-324.800
1775744258003,5728464,1775744256884,5711813,-804.117,5743578.4,-321.779
1775744258104,5728464,1775744256884,5716706,-804.117,5748426.4,-320.841
1775744258204,5752704,1775744257385,5721509,-804.117,5753418.4,-324.779
1775744258303,5752704,1775744257385,5726402,-804.117,5758170.4,-321.841
1775744258404,5752704,1775744257385,5731296,-804.117,5763018.4,-320.883
1775744258504,5752704,1775744257385,5736100,-804.117,5767818.4,-320.800
1775744258604,5752704,1775744257385,5740997,-804.005,5772623.7,-318.890
1775744258704,5752704,1775744257385,5745891,-804.005,5777423.7,-316.932
1775744258803,5776944,1775744257885,5750688,-804.005,5782415.7,-320.995
1775744258904,5776944,1775744257885,5755489,-804.005,5787263.7,-321.974
1775744259004,5776944,1775744257885,5760290,-804.005,5792063.7,-321.953
1775744259103,5776944,1775744257885,5765093,-804.005,5796815.7,-320.890
1775744259211,5776944,1775744257885,5769988,-804.005,5801999.7,-326.911
1775744259306,5801280,1775744258385,5774882,-804.005,5806895.7,-326.953
1775744259404,5801280,1775744258385,5779685,-804.005,5811599.7,-324.890
1775744259504,5801280,1775744258385,5784580,-804.005,5816399.7,-322.911
1775744259623,5801280,1775744258385,5789473,-803.905,5822116.6,-340.074
1775744259723,5825520,1775744258883,5794274,-803.905,5827252.6,-347.054
1775744259804,5825520,1775744258883,5799077,-803.905,5831140.6,-327.991
1775744259903,5825520,1775744258883,5803971,-803.905,5835892.6,-325.033
1775744260003,5825520,1775744258883,5808866,-803.905,5840692.6,-323.054
1775744260103,5825520,1775744258883,5813764,-803.905,5845492.6,-321.012
1775744260204,5849712,1775744259385,5818468,-803.905,5850436.6,-326.012
1775744260304,5849712,1775744259385,5823363,-803.905,5855236.6,-324.033
1775744260403,5849712,1775744259385,5828258,-803.905,5859988.6,-321.054
1775744260503,5849712,1775744259385,5833155,-803.905,5864788.6,-319.033
1775744260603,5849712,1775744259385,5838049,-803.905,5869588.6,-317.074
1775744260704,5873952,1775744259884,5842850,-803.814,5874728.9,-324.144
1775744260804,5873952,1775744259884,5847651,-803.814,5879528.9,-324.123
1775744260904,5873952,1775744259884,5852452,-803.814,5884328.9,-324.102
1775744261004,5873952,1775744259884,5857444,-803.814,5889128.9,-320.102
1775744261103,5873952,1775744259884,5862242,-803.814,5893880.9,-319.144
1775744261203,5898096,1775744260385,5867138,-803.814,5898776.9,-319.144
1775744261304,5898096,1775744260385,5871939,-803.814,5903624.9,-320.123
1775744261404,5898096,1775744260385,5876832,-803.814,5908424.9,-318.186
1775744261503,5898096,1775744260385,5881636,-803.814,5913176.9,-317.102
1775744261604,5898096,1775744260385,5886531,-803.814,5918024.9,-316.123
1775744261704,5898096,1775744260385,5891424,-803.733,5922828.8,-314.267
1775744261804,5922384,1775744260885,5896229,-803.733,5927916.8,-320.163
1775744261903,5922384,1775744260885,5901120,-803.733,5932668.8,-317.267
1775744262004,5922384,1775744260885,5905923,-803.733,5937516.8,-318.205
1775744262103,5922384,1775744260885,5910818,-803.733,5942268.8,-315.225
1775744262203,5946624,1775744261385,5915712,-803.733,5947308.8,-318.267
1775744262303,5946624,1775744261385,5920515,-803.733,5952108.8,-318.205
1775744262403,5946624,1775744261385,5920515,-803.733,5956908.8,-418.205
1775744262504,5946624,1775744261385,5925409,-803.733,5961756.8,-417.246
1775744262604,5946624,1775744261385,5930209,-803.960,5966545.9,-417.020
1775744262704,5946624,1775744261385,5939811,-803.960,5971345.9,-316.978
1775744262804,5968512,1775744261885,5939811,-803.960,5974033.9,-372.978
1775744262903,5968512,1775744261885,5944613,-803.960,5978785.9,-371.936
1775744263003,5968512,1775744261885,5949507,-803.960,5983585.9,-369.978
1775744263103,5968512,1775744261885,5954401,-803.960,5988385.9,-368.020
1775744263203,5968512,1775744261885,5959203,-803.960,5993185.9,-367.978
1775744263312,5992704,1775744262385,5964098,-803.960,5998609.9,-378.999
1775744263404,5992704,1775744262385,5968994,-803.960,6003025.9,-368.999
1775744263503,5992704,1775744262385,5973794,-803.960,6007777.9,-367.999
1775744263616,5992704,1775744262385,5978688,-804.164,6013192.1,-378.836
1775744263704,6019344,1775744262884,5983493,-804.164,6020104.1,-422.732
1775744263804,6019344,1775744262884,5988389,-804.164,6024904.1,-420.732
1775744263903,6019344,1775744262884,5993285,-804.164,6029656.1,-417.732
1775744264003,6019344,1775744262884,5998180,-804.164,6034456.1,-415.753
1775744264103,6019344,1775744262884,6003077,-804.164,6039256.1,-413.732
1775744264203,6019344,1775744262884,6007971,-804.164,6044056.1,-411.774
1775744264351,6041184,1775744263385,6018052,-804.164,6048952.1,-303.753
1775744264403,6041184,1775744263385,6018052,-804.164,6051448.1,-355.753
1775744264504,6041184,1775744263385,6022658,-804.164,6056296.1,-360.795
1775744264609,6041184,1775744263385,6027553,-804.164,6061336.1,-363.816
1775744264707,6065472,1775744263883,6032354,-804.347,6066415.3,-369.611
1775744264804,6065472,1775744263883,6037248,-804.347,6071071.3,-364.653
1775744264903,6065472,1775744263883,6042050,-804.347,6075823.3,-363.611
1775744265003,6065472,1775744263883,6046851,-804.347,6080623.3,-363.590
1775744265104,6065472,1775744263883,6051746,-804.347,6085471.3,-362.611
1775744265203,6065472,1775744263883,6056641,-804.347,6090223.3,-359.632
1775744265303,6065472,1775744263883,6061442,-804.347,6095023.3,-359.611
1775744265404,6089760,1775744264383,6066340,-804.347,6100159.3,-364.569
1775744265507,6089760,1775744264383,6071136,-804.347,6105103.3,-367.653
1775744265608,6089760,1775744264383,6075940,-804.513,6109943.4,-368.404
1775744265703,6089760,1775744264383,6080835,-804.513,6114503.4,-361.425
1775744265804,6114048,1775744264885,6085635,-804.513,6119543.4,-366.425
1775744265904,6114048,1775744264885,6090530,-804.513,6124343.4,-364.446
1775744266004,6114048,1775744264885,6095333,-804.513,6129143.4,-364.383
1775744266104,6114048,1775744264885,6100226,-804.513,6133943.4,-362.446
1775744266205,6138288,1775744265383,6105120,-804.513,6139127.4,-368.488
1775744266303,6138288,1775744265383,6109922,-804.513,6143831.4,-366.446
1775744266403,6138288,1775744265383,6114817,-804.513,6148631.4,-364.467
1775744266504,6138288,1775744265383,6119619,-804.513,6153479.4,-365.425
1775744266603,6138288,1775744265383,6124514,-804.561,6158229.1,-362.397
1775744266703,6162480,1775744265884,6129314,-804.561,6163173.1,-365.397
1775744266804,6162480,1775744265884,6134116,-804.561,6168021.1,-366.355
1775744266903,6162480,1775744265884,6139011,-804.561,6172773.1,-363.376
1775744267004,6162480,1775744265884,6143812,-804.561,6177621.1,-364.355
1775744267103,6162480,1775744265884,6148613,-804.561,6182373.1,-363.335
1775744267204,6162480,1775744265884,6153507,-804.561,6187221.1,-362.376
1775744267303,6186720,1775744266383,6158403,-804.561,6192261.1,-365.376
1775744267404,6186720,1775744266383,6163204,-804.561,6197109.1,-366.355
1775744267504,6186720,1775744266383,6168098,-804.561,6201909.1,-364.397
1775744267604,6186720,1775744266383,6172993,-804.605,6206706.9,-362.374
1775744267703,6186720,1775744266383,6177888,-804.605,6211458.9,-359.395
1775744267803,6208512,1775744266885,6182689,-804.605,6213954.9,-311.374
1775744267904,6208512,1775744266885,6187491,-804.605,6218802.9,-312.332
1775744268004,6208512,1775744266885,6192389,-804.605,6223602.9,-310.291
1775744268103,6208512,1775744266885,6197189,-804.605,6228354.9,-309.291
1775744268204,6208512,1775744266885,6202081,-804.605,6233202.9,-308.374
1775744268331,6232800,1775744267385,6206884,-804.605,6239586.9,-341.311
1775744268404,6232800,1775744267385,6211778,-804.605,6243090.9,-312.353
1775744268504,6232800,1775744267385,6216578,-804.605,6247890.9,-312.353
1775744268603,6232800,1775744267385,6221381,-804.645,6252641.1,-311.251
1775744268703,6257040,1775744267885,6226274,-804.645,6257681.1,-314.314
1775744268804,6257040,1775744267885,6231169,-804.645,6262529.1,-313.335
1775744268904,6257040,1775744267885,6235972,-804.645,6267329.1,-313.272
1775744269004,6257040,1775744267885,6240864,-804.645,6272129.1,-311.355
1775744269104,6257040,1775744267885,6245666,-804.645,6276929.1,-311.314
1775744269204,6257040,1775744267885,6250467,-804.645,6281729.1,-311.293
1775744269313,6281328,1775744268385,6255362,-804.645,6287249.1,-324.314
1775744269404,6281328,1775744268385,6260256,-804.645,6291617.1,-313.355
1775744269503,6281328,1775744268385,6265061,-804.645,6296369.1,-312.251
1775744269606,6281328,1775744268385,6269952,-804.680,6301311.4,-313.320
1775744269704,6305472,1775744268884,6274755,-804.680,6306207.4,-315.257
1775744269804,6305472,1775744268884,6279745,-804.680,6311007.4,-311.299
1775744269903,6305472,1775744268884,6284545,-804.680,6315759.4,-310.299
1775744270003,6305472,1775744268884,6289346,-804.680,6320559.4,-310.278
1775744270104,6305472,1775744268884,6294243,-804.680,6325407.4,-309.257
1775744270204,6305472,1775744268884,6299140,-804.680,6330207.4,-307.236
1775744270304,6329760,1775744269383,6303937,-804.680,6335343.4,-314.299
1775744270404,6329760,1775744269383,6308834,-804.680,6340143.4,-312.278
1775744270504,6329760,1775744269383,6313633,-804.680,6344943.4,-312.299
1775744270604,6329760,1775744269383,6318437,-804.680,6349743.4,-312.216
1775744270704,6353952,1775744269883,6323332,-804.712,6354733.8,-314.205
1775744270804,6353952,1775744269883,6328227,-804.712,6359533.8,-312.225
1775744270903,6353952,1775744269883,6333121,-804.712,6364285.8,-309.267
1775744271003,6353952,1775744269883,6337924,-804.712,6369085.8,-309.205
1775744271103,6353952,1775744269883,6342817,-804.712,6373885.8,-307.267
1775744271203,6353952,1775744269883,6347617,-804.712,6378685.8,-307.267
1775744271303,6378240,1775744270385,6352417,-804.712,6383677.8,-311.267
1775744271404,6378240,1775744270385,6357218,-804.712,6388525.8,-312.246
1775744271504,6378240,1775744270385,6362112,-804.712,6393325.8,-310.288
1775744271616,6378240,1775744270385,6366912,-804.541,6398710.0,-322.459
1775744271703,6402528,1775744270883,6371715,-804.541,6403270.0,-317.396
1775744271804,6402528,1775744270883,6376517,-804.541,6408118.0,-318.355
1775744271904,6402528,1775744270883,6376517,-804.541,6412918.0,-418.355
1775744272004,6402528,1775744270883,6381411,-804.541,6417718.0,-416.396
1775744272104,6402528,1775744270883,6386213,-804.541,6422518.0,-416.355
1775744272204,6402528,1775744270883,6391104,-804.541,6427318.0,-414.459
1775744272304,6424368,1775744271383,6396000,-804.541,6429958.0,-367.459
1775744272403,6424368,1775744271383,6400897,-804.541,6434710.0,-364.438
1775744272503,6424368,1775744271383,6405603,-804.541,6439510.0,-366.396
1775744272603,6424368,1775744271383,6410500,-804.587,6444307.8,-364.330
1775744272703,6448512,1775744271883,6415298,-804.587,6449251.8,-367.371
1775744272803,6448512,1775744271883,6420192,-804.587,6454051.8,-365.413
1775744272904,6448512,1775744271883,6424994,-804.587,6458899.8,-366.371
1775744273005,6448512,1775744271883,6429794,-804.587,6463747.8,-367.371
1775744273106,6448512,1775744271883,6434594,-804.587,6468595.8,-368.371
1775744273204,6448512,1775744271883,6439397,-804.587,6473299.8,-366.309
1775744273303,6472752,1775744272383,6444288,-804.587,6478291.8,-368.413
1775744273404,6472752,1775744272383,6449088,-804.587,6483139.8,-369.413
1775744273504,6472752,1775744272383,6453890,-804.587,6487939.8,-369.371
1775744273603,6472752,1775744272383,6458691,-804.628,6492689.8,-368.309
1775744273728,6497040,1775744272883,6468387,-804.628,6498977.8,-297.309
1775744273804,6497040,1775744272883,6468387,-804.628,6502625.8,-373.309
1775744273904,6497040,1775744272883,6473283,-804.628,6507425.8,-371.309
1775744274004,6497040,1775744272883,6478179,-804.628,6512225.8,-369.309
1775744274104,6497040,1775744272883,6483073,-804.628,6517025.8,-367.351
1775744274204,6497040,1775744272883,6487876,-804.628,6521825.8,-367.288
1775744274304,6521232,1775744273383,6492768,-804.628,6526817.8,-369.372
1775744274404,6521232,1775744273383,6497572,-804.628,6531617.8,-369.288
1775744274504,6521232,1775744273383,6502465,-804.628,6536417.8,-367.351
1775744274607,6521232,1775744273383,6507268,-804.465,6541369.7,-370.451
1775744274732,6545376,1775744273885,6516963,-804.465,6547417.7,-294.472
1775744274803,6545376,1775744273885,6516963,-804.465,6550825.7,-365.472
1775744274903,6545376,1775744273885,6521763,-804.465,6555625.7,-365.472
1775744275003,6545376,1775744273885,6526565,-804.465,6560425.7,-365.431
1775744275104,6545376,1775744273885,6531458,-804.465,6565273.7,-364.493
1775744275204,6545376,1775744273885,6536259,-804.465,6570073.7,-364.472
1775744275304,6569616,1775744274383,6541153,-804.465,6575209.7,-369.514
1775744275404,6569616,1775744274383,6545955,-804.465,6580009.7,-369.472
1775744275504,6569616,1775744274383,6550850,-804.465,6584809.7,-367.493
1775744275611,6569616,1775744274383,6555744,-804.219,6589957.5,-372.781
1775744275703,6593856,1775744274883,6560640,-804.219,6594613.5,-367.781
1775744275804,6593856,1775744274883,6565440,-804.219,6599461.5,-368.781
1775744275904,6593856,1775744274883,6570242,-804.219,6604261.5,-368.740
1775744276004,6593856,1775744274883,6575045,-804.219,6609061.5,-368.677
1775744276103,6593856,1775744274883,6579940,-804.219,6613813.5,-365.698
1775744276204,6593856,1775744274883,6584932,-804.219,6618661.5,-362.698
1775744276304,6618144,1775744275383,6589728,-804.219,6623749.5,-368.781
1775744276404,6618144,1775744275383,6594624,-804.219,6628549.5,-366.781
1775744276503,6618144,1775744275383,6599427,-804.219,6633301.5,-365.719
1775744276621,6618144,1775744275383,6604320,-803.997,6638976.2,-382.003
1775744276704,6642384,1775744275885,6609120,-803.997,6643104.2,-368.003
1775744276804,6642384,1775744275885,6613922,-803.997,6647904.2,-367.962
1775744276903,6642384,1775744275885,6618725,-803.997,6652656.2,-366.899
1775744277004,6642384,1775744275885,6623525,-803.997,6657504.2,-367.899
1775744277103,6642384,1775744275885,6628418,-803.997,6662256.2,-364.962
1775744277203,6642384,1775744275885,6633313,-803.997,6667056.2,-362.982
1775744277304,6666576,1775744276385,6638116,-803.997,6672096.2,-367.920
1775744277411,6666576,1775744276385,6643011,-803.997,6677232.2,-372.941
1775744277504,6666576,1775744276385,6647904,-803.997,6681696.2,-364.003
1775744277603,6666576,1775744276385,6652707,-803.797,6686457.7,-363.140
1775744277703,6690768,1775744276885,6657507,-803.797,6691449.7,-367.140
1775744277804,6690768,1775744276885,6662401,-803.797,6696297.7,-366.182
1775744277904,6690768,1775744276885,6667296,-803.797,6701097.7,-364.203
1775744278004,6690768,1775744276885,6672099,-803.797,6705897.7,-364.140
1775744278103,6690768,1775744276885,6676898,-803.797,6710649.7,-363.161
1775744278203,6690768,1775744276885,6681699,-803.797,6715449.7,-363.140
1775744278311,6690768,1775744276885,6686689,-803.797,6720633.7,-367.182
1775744278404,6712560,1775744277385,6691397,-803.797,6722889.7,-316.099
1775744278504,6712560,1775744277385,6696290,-803.797,6727689.7,-314.161
1775744278605,6712560,1775744277385,6701189,-803.618,6732546.4,-313.278
1775744278704,6712560,1775744277385,6705985,-803.618,6737298.4,-312.362
1775744278804,6736848,1775744277885,6710976,-803.618,6742386.4,-314.383
1775744278904,6736848,1775744277885,6715680,-803.618,6747186.4,-316.383
1775744279004,6736848,1775744277885,6720485,-803.618,6751986.4,-316.278
1775744279103,6736848,1775744277885,6725381,-803.618,6756738.4,-313.278
1775744279209,6736848,1775744277885,6730176,-803.618,6761826.4,-319.383
1775744279303,6761136,1775744278385,6734977,-803.618,6766626.4,-319.362
1775744279404,6761136,1775744278385,6739780,-803.618,6771474.4,-320.299
1775744279503,6761136,1775744278385,6744675,-803.618,6776226.4,-317.320
1775744279608,6761136,1775744278385,6749568,-803.456,6781274.1,-320.544
1775744279703,6785376,1775744278885,6754373,-803.456,6786074.1,-320.440
1775744279804,6785376,1775744278885,6759269,-803.456,6790922.1,-319.440
1775744279904,6785376,1775744278885,6763973,-803.456,6795722.1,-321.440
1775744280004,6785376,1775744278885,6768864,-803.456,6800522.1,-319.544
1775744280104,6785376,1775744278885,6773859,-803.456,6805322.1,-315.482
1775744280204,6785376,1775744278885,6778466,-803.456,6810122.1,-319.503
1775744280303,6809616,1775744279386,6783362,-803.456,6815066.1,-320.503
1775744280403,6809616,1775744279386,6788256,-803.456,6819866.1,-318.544
1775744280504,6809616,1775744279386,6793058,-803.456,6824714.1,-319.503
1775744280604,6809616,1775744279386,6797860,-803.210,6829525.9,-319.706
1775744280703,6833712,1775744279885,6802755,-803.210,6834421.9,-319.727
1775744280804,6833712,1775744279885,6807648,-803.210,6839269.9,-318.790
1775744280903,6833712,1775744279885,6812449,-803.210,6844021.9,-317.769
1775744281004,6833712,1775744279885,6817251,-803.210,6848869.9,-318.727
1775744281104,6833712,1775744279885,6822052,-803.210,6853669.9,-318.706
1775744281203,6833712,1775744279885,6826853,-803.210,6858421.9,-317.686
1775744281320,6858000,1775744280385,6831746,-803.210,6864325.9,-338.748
1775744281404,6858000,1775744280385,6836642,-803.210,6868357.9,-320.748
1775744281504,6858000,1775744280385,6841536,-803.210,6873157.9,-318.790
1775744281624,6858000,1775744280385,6846433,-802.989,6878928.5,-336.990
1775744281704,6882240,1775744280885,6851139,-802.989,6883008.5,-323.948
1775744281803,6882240,1775744280885,6855939,-802.989,6887760.5,-322.948
1775744281903,6882240,1775744280885,6860834,-802.989,6892560.5,-320.969
1775744282004,6882240,1775744280885,6865637,-802.989,6897408.5,-321.907
1775744282104,6882240,1775744280885,6870532,-802.989,6902208.5,-319.927
1775744282203,6882240,1775744280885,6875424,-802.989,6906960.5,-317.011
1775744282304,6882240,1775744280885,6880225,-802.989,6911808.5,-317.990
1775744282404,6906432,1775744281385,6885121,-802.989,6916800.5,-319.990
1775744282503,6906432,1775744281385,6889923,-802.989,6921552.5,-318.948
1775744282603,6906432,1775744281385,6894816,-802.790,6926362.1,-317.210
1775744282703,6928224,1775744281885,6899620,-802.790,6928954.1,-271.126
1775744282804,6928224,1775744281885,6904420,-802.790,6933802.1,-272.126
1775744282904,6928224,1775744281885,6909313,-802.790,6938602.1,-270.189
1775744283004,6928224,1775744281885,6914117,-802.790,6943402.1,-270.106
1775744283103,6928224,1775744281885,6918917,-802.790,6948154.1,-269.106
1775744283204,6928224,1775744281885,6923810,-802.790,6953002.1,-268.168
1775744283304,6952512,1775744282384,6923810,-802.790,6958138.1,-375.168
1775744283404,6952512,1775744282384,6928610,-802.790,6962938.1,-375.168
1775744283504,6952512,1775744282384,6933411,-802.790,6967738.1,-375.147
1775744283603,6952512,1775744282384,6938211,-802.611,6972498.7,-374.326
1775744283732,6976752,1775744282885,6947906,-802.611,6978882.7,-305.347
1775744283804,6976752,1775744282885,6947906,-802.611,6982338.7,-377.347
1775744283903,6976752,1775744282885,6952801,-802.611,6987090.7,-374.368
1775744284004,6976752,1775744282885,6957602,-802.611,6991938.7,-375.347
1775744284103,6976752,1775744282885,6962496,-802.611,6996690.7,-372.389
1775744284204,6976752,1775744282885,6967297,-802.611,7001538.7,-373.368
1775744284304,7000944,1775744283385,6972098,-802.611,7006530.7,-377.347
1775744284404,7000944,1775744283385,6976993,-802.611,7011330.7,-375.368
1775744284503,7000944,1775744283385,6981797,-802.611,7016082.7,-374.285
1775744284610,7000944,1775744283385,6991492,-802.750,7021212.0,-279.167
1775744284704,7000944,1775744283385,6991492,-802.750,7025724.0,-373.167
1775744284804,7025184,1775744283885,6996386,-802.750,7030764.0,-376.208
1775744284904,7025184,1775744283885,7001188,-802.750,7035564.0,-376.167
1775744285003,7025184,1775744283885,7006082,-802.750,7040316.0,-373.208
1775744285104,7025184,1775744283885,7010978,-802.750,7045164.0,-372.208
1775744285204,7025184,1775744283885,7015781,-802.750,7049964.0,-372.146
1775744285317,7049424,1775744284385,7020674,-802.750,7055628.0,-388.208
1775744285403,7049424,1775744284385,7025569,-802.750,7059756.0,-372.229
1775744285504,7049424,1775744284385,7030371,-802.750,7064604.0,-373.188
1775744285604,7049424,1775744284385,7035264,-802.875,7069398.0,-371.125
1775744285703,7073568,1775744284885,7040065,-802.875,7074294.0,-373.104
1775744285804,7073568,1775744284885,7044869,-802.875,7079142.0,-374.021
1775744285903,7073568,1775744284885,7049760,-802.875,7083894.0,-371.125
1775744286003,7073568,1775744284885,7054563,-802.875,7088694.0,-371.063
1775744286104,7073568,1775744284885,7059362,-802.875,7093542.0,-372.083
1775744286204,7073568,1775744284885,7064256,-802.875,7098342.0,-370.125
1775744286305,7097712,1775744285385,7069057,-802.875,7103334.0,-374.104
1775744286404,7097712,1775744285385,7073952,-802.875,7108086.0,-371.125
1775744286504,7097712,1775744285385,7078756,-802.875,7112886.0,-371.042
1775744286610,7097712,1775744285385,7083649,-802.988,7117968.6,-374.992
1775744286703,7097712,1775744285385,7088453,-802.988,7122432.6,-367.908
1775744286803,7121952,1775744285885,7093442,-802.988,7127472.6,-368.971
1775744286904,7121952,1775744285885,7098241,-802.988,7132320.6,-369.992
1775744287003,7121952,1775744285885,7103042,-802.988,7137072.6,-368.971
1775744287104,7121952,1775744285885,7107845,-802.988,7141920.6,-369.908
1775744287204,7121952,1775744285885,7112737,-802.988,7146720.6,-367.992
1775744287304,7146192,1775744286385,7117541,-802.988,7151760.6,-372.908
1775744287404,7146192,1775744286385,7122435,-802.988,7156560.6,-370.950
1775744287511,7146192,1775744286385,7127328,-802.988,7161696.6,-376.012
1775744287604,7146192,1775744286385,7132128,-802.988,7166160.6,-369.012
1775744287704,7146192,1775744286385,7137024,-803.089,7170955.7,-366.911
1775744287803,7170480,1775744286884,7141828,-803.089,7176043.7,-372.828
1775744287903,7170480,1775744286884,7146725,-803.089,7180843.7,-370.807
1775744288004,7170480,1775744286884,7151617,-803.089,7185691.7,-369.890
1775744288104,7170480,1775744286884,7156418,-803.089,7190491.7,-369.869
1775744288203,7170480,1775744286884,7161312,-803.089,7195243.7,-366.911
1775744288304,7192272,1775744287385,7166114,-803.089,7197835.7,-320.869
1775744288404,7192272,1775744287385,7171009,-803.089,7202635.7,-318.890
1775744288504,7192272,1775744287385,7175811,-803.089,7207435.7,-318.849
1775744288606,7192272,1775744287385,7180706,-803.180,7212327.4,-318.778
1775744288705,7216464,1775744287885,7185506,-803.180,7217271.4,-321.778
1775744288804,7216464,1775744287885,7190401,-803.180,7222023.4,-318.799
1775744288903,7216464,1775744287885,7195200,-803.180,7226775.4,-317.820
1775744289003,7216464,1775744287885,7200003,-803.180,7231575.4,-317.758
1775744289104,7216464,1775744287885,7204898,-803.180,7236423.4,-316.778
1775744289204,7216464,1775744287885,7209701,-803.180,7241223.4,-316.716
1775744289315,7240800,1775744288385,7214501,-803.180,7246887.4,-334.716
1775744289404,7240800,1775744288385,7219397,-803.180,7251159.4,-321.716
1775744289503,7240800,1775744288385,7224293,-803.180,7255911.4,-318.716
1775744289612,7240800,1775744288385,7229093,-803.062,7261149.0,-327.834
1775744289703,7264944,1775744288885,7233985,-803.062,7265661.0,-319.917
1775744289803,7264944,1775744288885,7238789,-803.062,7270461.0,-319.834
1775744289904,7264944,1775744288885,7243778,-803.062,7275309.0,-316.896
1775744290003,7264944,1775744288885,7248482,-803.062,7280061.0,-317.896
1775744290104,7264944,1775744288885,7253283,-803.062,7284909.0,-318.875
1775744290204,7289280,1775744289385,7258177,-803.062,7290045.0,-323.917
1775744290303,7289280,1775744289385,7262981,-803.062,7294797.0,-322.834
1775744290403,7289280,1775744289385,7267876,-803.062,7299597.0,-320.855
1775744290504,7289280,1775744289385,7272769,-803.062,7304445.0,-319.917
1775744290604,7289280,1775744289385,7277573,-803.056,7309245.3,-319.840
1775744290703,7313472,1775744289883,7282373,-803.056,7314285.3,-324.840
1775744290804,7313472,1775744289883,7287266,-803.056,7319133.3,-323.903
1775744290904,7313472,1775744289883,7292069,-803.056,7323933.3,-323.840
1775744291004,7313472,1775744289883,7296960,-803.056,7328733.3,-321.944
1775744291103,7313472,1775744289883,7301955,-803.056,7333485.3,-316.882
1775744291207,7313472,1775744289883,7306753,-803.056,7338477.3,-320.924
1775744291304,7337712,1775744290383,7311554,-803.056,7343373.3,-322.903
1775744291403,7337712,1775744290383,7316450,-803.056,7348125.3,-319.903
1775744291504,7337712,1775744290383,7321347,-803.056,7352973.3,-318.882
1775744291617,7337712,1775744290383,7326241,-803.050,7358397.6,-329.929
1775744291704,7361952,1775744290884,7331043,-803.050,7362765.6,-320.887
1775744291803,7361952,1775744290884,7336032,-803.050,7367517.6,-315.950
1775744291903,7361952,1775744290884,7340739,-803.050,7372317.6,-317.887
1775744292003,7361952,1775744290884,7345541,-803.050,7377117.6,-317.846
1775744292112,7361952,1775744290884,7350437,-803.050,7382349.6,-324.846
1775744292204,7361952,1775744290884,7355237,-803.050,7386765.6,-316.846
1775744292304,7386192,1775744291383,7360133,-803.050,7391853.6,-320.846
1775744292404,7386192,1775744291383,7365024,-803.050,7396653.6,-318.950
1775744292503,7386192,1775744291383,7369824,-803.050,7401405.6,-317.950
1775744292625,7386192,1775744291383,7374629,-803.045,7407261.8,-339.851
1775744292729,7410384,1775744291883,7379520,-803.045,7412445.8,-345.955
1775744292804,7410384,1775744291883,7384322,-803.045,7416045.8,-320.913
1775744292904,7410384,1775744291883,7389216,-803.045,7420845.8,-318.955
1775744293003,7410384,1775744291883,7394019,-803.045,7425597.8,-317.892
1775744293104,7410384,1775744291883,7398912,-803.045,7430445.8,-316.955
1775744293204,7410384,1775744291883,7398912,-803.045,7435245.8,-416.955
1775744293303,7434576,1775744292383,7403808,-803.045,7440189.8,-417.955
1775744293403,7434576,1775744292383,7408608,-803.045,7444989.8,-417.955
1775744293504,7434576,1775744292383,7418213,-803.045,7449837.8,-318.851
1775744293618,7434576,1775744292383,7423107,-802.841,7455319.7,-331.097
1775744293703,7456416,1775744292885,7423107,-802.841,7457143.7,-369.097
1775744293804,7456416,1775744292885,7428003,-802.841,7461991.7,-368.097
1775744293904,7456416,1775744292885,7432896,-802.841,7466791.7,-366.159
1775744294005,7456416,1775744292885,7437697,-802.841,7471639.7,-367.139
1775744294104,7456416,1775744292885,7442499,-802.841,7476391.7,-366.097
1775744294204,7456416,1775744292885,7447394,-802.841,7481191.7,-364.118
1775744294304,7480704,1775744293385,7452289,-802.841,7486279.7,-368.139
1775744294404,7480704,1775744293385,7457091,-802.841,7491079.7,-368.097
1775744294504,7480704,1775744293385,7461984,-802.841,7495879.7,-366.159
1775744294611,7480704,1775744293385,7471680,-802.657,7501024.5,-271.344
1775744294704,7480704,1775744293385,7471680,-802.657,7505488.5,-364.344
