seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
149,1777354952832,0,host,0.00,0.00,1777354952809,0.0,715200,0,0,host_pause
150,1777354953160,0,host,0.00,0.00,1777354953108,0.0,715392,0,0,host_state_sync_sent
151,1777354953161,0,host,0.00,0.00,1777354953108,0.0,715392,0,0,host_play
152,1777354953470,0,host,0.00,0.00,1777354953397,0.0,726240,0,0,host_state_sync_sent
153,1777354953470,0,host,0.00,0.00,1777354953397,0.0,726240,0,0,host_pause
154,1777354953712,1777354955475,192.168.35.90:57960,0.00,0.00,1777354952809,-1850.9,715200,745689,0,host_state_sync_recv
155,1777354953755,1777354955475,192.168.35.90:57960,0.00,0.00,1777354952809,-1851.1,715200,745689,0,guest_stop
156,1777354953756,1777354955475,192.168.35.90:57960,0.00,0.00,1777354952809,-1851.1,715200,745689,0,host_state_sync_recv
157,1777354953813,0,host,0.00,0.00,1777354953705,0.0,728448,0,0,host_state_sync_sent
158,1777354953813,0,host,0.00,0.00,1777354953705,0.0,728448,0,0,host_play
159,1777354953889,1777354955475,192.168.35.90:57960,0.00,0.00,1777354953705,-1851.1,728448,745689,0,host_state_sync_recv
160,1777354953961,1777354955738,192.168.35.90:57960,0.00,0.00,1777354953705,-1851.1,728448,726240,0,guest_start
161,1777354954137,0,host,0.00,0.00,1777354954102,0.0,741504,0,0,host_state_sync_sent
162,1777354954139,0,host,0.00,0.00,1777354954102,0.0,741504,0,0,host_pause
163,1777354954205,1777354955981,192.168.35.90:57960,0.00,0.00,1777354954102,-1851.1,741504,737182,0,host_state_sync_recv
164,1777354954235,1777354955981,192.168.35.90:57960,0.00,0.00,1777354954102,-1851.1,741504,737182,0,guest_stop
165,1777354954506,0,host,0.00,0.00,1777354954406,0.0,742272,0,0,host_state_sync_sent
166,1777354954507,0,host,0.00,0.00,1777354954406,0.0,742272,0,0,host_play
167,1777354954564,1777354956377,192.168.35.90:57960,0.00,0.00,1777354954406,-1851.1,742272,741504,0,host_state_sync_recv
168,1777354954631,1777354956377,192.168.35.90:57960,0.00,0.00,1777354954406,-1851.1,742272,741504,0,guest_start
169,1777354954814,0,host,0.00,0.00,1777354954699,0.0,751296,0,0,host_state_sync_sent
170,1777354954814,0,host,0.00,0.00,1777354954699,0.0,751296,0,0,host_pause
171,1777354954821,1777354956616,192.168.35.90:57960,0.00,0.00,1777354954699,-1851.3,751296,753576,0,host_state_sync_recv
172,1777354954870,1777354956616,192.168.35.90:57960,0.00,0.00,1777354954699,-1851.3,751296,753576,0,guest_stop
173,1777354955177,0,host,0.00,0.00,1777354955107,0.0,755520,0,0,host_state_sync_sent
174,1777354955177,0,host,0.00,0.00,1777354955107,0.0,755520,0,0,host_play
175,1777354955256,1777354957077,192.168.35.90:57960,0.00,0.00,1777354955107,-1851.3,755520,755880,0,host_state_sync_recv
176,1777354955377,1777354957077,192.168.35.90:57960,0.00,0.00,1777354955107,-1851.3,755520,755880,0,guest_start
177,1777354955471,0,host,0.00,0.00,1777354955407,0.0,766272,0,0,host_state_sync_sent
178,1777354955471,0,host,0.00,0.00,1777354955407,0.0,766272,0,0,host_pause
179,1777354955530,1777354957331,192.168.35.90:57960,0.00,0.00,1777354955407,-1851.3,766272,768835,0,host_state_sync_recv
180,1777354955553,1777354957331,192.168.35.90:57960,0.00,0.00,1777354955407,-1851.3,766272,768835,0,guest_stop
181,1777354955827,0,host,0.00,0.00,1777354955705,0.0,768192,0,0,host_state_sync_sent
182,1777354955827,0,host,0.00,0.00,1777354955705,0.0,768192,0,0,host_play
183,1777354955978,1777354957777,192.168.35.90:57960,0.00,0.00,1777354955705,-1851.4,768192,770627,0,host_state_sync_recv
184,1777354956066,1777354957777,192.168.35.90:57960,0.00,0.00,1777354955705,-1851.4,768192,770627,0,guest_start
185,1777354956139,0,host,0.00,0.00,1777354956106,0.0,780576,0,0,host_state_sync_sent
186,1777354956140,0,host,0.00,0.00,1777354956106,0.0,780576,0,0,host_pause
187,1777354956233,1777354957912,192.168.35.90:57960,0.00,0.00,1777354956106,-1851.4,780576,771907,0,host_state_sync_recv
188,1777354956363,1777354958083,192.168.35.90:57960,0.00,0.00,1777354956106,-1851.4,780576,785803,0,guest_stop
189,1777354956501,0,host,0.00,0.00,1777354956407,0.0,781440,0,0,host_state_sync_sent
190,1777354956501,0,host,0.00,0.00,1777354956407,0.0,781440,0,0,host_play
191,1777354956555,1777354958376,192.168.35.90:57960,0.00,0.00,1777354956407,-1851.4,781440,780576,0,host_state_sync_recv
192,1777354956634,1777354958376,192.168.35.90:57960,0.00,0.00,1777354956407,-1851.4,781440,780576,0,guest_start
193,1777354956783,0,host,0.00,0.00,1777354956706,0.0,790560,0,0,host_state_sync_sent
194,1777354956784,0,host,0.00,0.00,1777354956706,0.0,790560,0,0,host_pause
195,1777354956857,1777354958674,192.168.35.90:57960,0.00,0.00,1777354956706,-1851.6,790560,795612,0,host_state_sync_recv
196,1777354956908,1777354958674,192.168.35.90:57960,0.00,0.00,1777354956706,-1851.6,790560,795612,0,guest_stop
197,1777354957139,0,host,0.00,0.00,1777354957008,0.0,793056,0,0,host_state_sync_sent
198,1777354957139,0,host,0.00,0.00,1777354957008,0.0,793056,0,0,host_play
199,1777354957209,1777354958976,192.168.35.90:57960,0.00,0.00,1777354957008,-1851.6,793056,790560,0,host_state_sync_recv
200,1777354957268,1777354958976,192.168.35.90:57960,0.00,0.00,1777354957008,-1851.6,793056,790560,0,guest_start
201,1777354957400,0,host,0.00,0.00,1777354957302,0.0,800352,0,0,host_state_sync_sent
202,1777354957400,0,host,0.00,0.00,1777354957302,0.0,800352,0,0,host_pause
203,1777354957460,1777354959282,192.168.35.90:57960,0.00,0.00,1777354957302,-1851.6,800352,805348,0,host_state_sync_recv
204,1777354957461,1777354959282,192.168.35.90:57960,0.00,0.00,1777354957302,-1851.6,800352,805348,0,guest_stop
205,1777354957750,0,host,0.00,0.00,1777354957706,0.0,804096,0,0,host_state_sync_sent
206,1777354957750,0,host,0.00,0.00,1777354957706,0.0,804096,0,0,host_play
207,1777354957988,1777354959777,192.168.35.90:57960,0.00,0.00,1777354957706,-1851.7,804096,800352,0,host_state_sync_recv
208,1777354958053,0,host,0.00,0.00,1777354958016,0.0,816288,0,0,host_state_sync_sent
209,1777354958053,0,host,0.00,0.00,1777354958016,0.0,816288,0,0,host_pause
210,1777354958061,1777354959777,192.168.35.90:57960,0.00,0.00,1777354957706,-1851.7,804096,800352,0,guest_start
211,1777354958235,1777354959907,192.168.35.90:57960,0.00,0.00,1777354958016,-1851.7,816288,801120,0,host_state_sync_recv
212,1777354958235,1777354959907,192.168.35.90:57960,0.00,0.00,1777354958016,-1851.7,816288,801120,0,guest_stop
213,1777354958387,0,host,0.00,0.00,1777354958307,0.0,816960,0,0,host_state_sync_sent
214,1777354958388,0,host,0.00,0.00,1777354958307,0.0,816960,0,0,host_play
215,1777354958401,1777354960201,192.168.35.90:57960,0.00,0.00,1777354958307,-1851.7,816960,816288,0,host_state_sync_recv
216,1777354958486,1777354960201,192.168.35.90:57960,0.00,0.00,1777354958307,-1851.7,816960,816288,0,guest_start
217,1777354958702,0,host,0.00,0.00,1777354958602,0.0,826848,0,0,host_state_sync_sent
218,1777354958702,0,host,0.00,0.00,1777354958602,0.0,826848,0,0,host_pause
219,1777354958767,1777354960573,192.168.35.90:57960,0.00,0.00,1777354958602,-1851.7,826848,831390,0,host_state_sync_recv
220,1777354958800,1777354960573,192.168.35.90:57960,0.00,0.00,1777354958602,-1851.9,826848,831390,0,guest_stop
221,1777354959577,0,host,0.00,0.00,1777354959506,0.0,830304,0,0,host_state_sync_sent
222,1777354959577,0,host,0.00,0.00,1777354959506,0.0,830304,0,0,host_play
223,1777354959638,1777354961377,192.168.35.90:57960,0.00,0.00,1777354959506,-1851.9,830304,826848,0,host_state_sync_recv
224,1777354959729,1777354961477,192.168.35.90:57960,0.00,0.00,1777354959506,-1851.9,830304,826848,0,guest_start
225,1777354960932,1777354962573,192.168.35.90:57960,0.00,0.00,1777354960499,-1852.0,871680,880554,0,anchor_set
226,1777354960933,1777354962675,192.168.35.90:57960,-2.04,-10.59,1777354960499,-1852.0,871680,886202,0,drift
227,1777354961344,1777354963182,192.168.35.90:57960,0.53,-28.98,1777354960978,-1852.1,893664,908474,0,drift
228,1777354961868,0,host,0.00,0.00,1777354961785,0.0,928896,0,0,host_state_sync_sent
229,1777354961869,0,host,0.00,0.00,1777354961785,0.0,928896,0,0,host_pause
230,1777354961882,1777354963672,192.168.35.90:57960,-0.98,0.00,1777354961785,-1852.0,928896,930234,0,host_state_sync_recv
231,1777354961932,1777354963672,192.168.35.90:57960,-0.98,0.00,1777354961785,-1852.0,928896,930234,0,guest_stop
232,1777354962211,0,host,0.00,0.00,1777354962106,0.0,931200,0,0,host_state_sync_sent
233,1777354962211,0,host,0.00,0.00,1777354962106,0.0,931200,0,0,host_play
234,1777354962281,1777354964078,192.168.35.90:57960,-0.98,0.00,1777354962106,-1852.0,931200,932794,0,host_state_sync_recv
235,1777354962352,1777354964078,192.168.35.90:57960,0.00,0.00,1777354962106,-1852.0,931200,932794,0,guest_start
236,1777354962475,0,host,0.00,0.00,1777354962403,0.0,940224,0,0,host_state_sync_sent
237,1777354962475,0,host,0.00,0.00,1777354962403,0.0,940224,0,0,host_pause
238,1777354962533,1777354964349,192.168.35.90:57960,0.00,0.00,1777354962403,-1852.0,940224,943677,0,host_state_sync_recv
239,1777354962559,1777354964381,192.168.35.90:57960,0.00,0.00,1777354962403,-1852.0,940224,945213,0,guest_stop
240,1777354962833,0,host,0.00,0.00,1777354962708,0.0,942432,0,0,host_state_sync_sent
241,1777354962833,0,host,0.00,0.00,1777354962708,0.0,942432,0,0,host_play
242,1777354962857,1777354964676,192.168.35.90:57960,0.00,0.00,1777354962708,-1851.9,942432,940224,0,host_state_sync_recv
243,1777354962936,1777354964676,192.168.35.90:57960,0.00,0.00,1777354962708,-1851.9,942432,940224,0,guest_start
244,1777354963135,0,host,0.00,0.00,1777354963102,0.0,954432,0,0,host_state_sync_sent
245,1777354963135,0,host,0.00,0.00,1777354963102,0.0,954432,0,0,host_pause
246,1777354963246,1777354965075,192.168.35.90:57960,0.00,0.00,1777354963102,-1851.9,954432,959678,0,host_state_sync_recv
247,1777354963271,1777354965075,192.168.35.90:57960,0.00,0.00,1777354963102,-1851.9,954432,959678,0,guest_stop
248,1777354963517,0,host,0.00,0.00,1777354963406,0.0,954912,0,0,host_state_sync_sent
249,1777354963518,0,host,0.00,0.00,1777354963406,0.0,954912,0,0,host_play
250,1777354963716,1777354965477,192.168.35.90:57960,0.00,0.00,1777354963406,-1851.9,954912,954432,0,host_state_sync_recv
251,1777354963812,1777354965477,192.168.35.90:57960,0.00,0.00,1777354963406,-1851.8,954912,954432,0,guest_start
252,1777354963814,0,host,0.00,0.00,1777354963701,0.0,963264,0,0,host_state_sync_sent
253,1777354963814,0,host,0.00,0.00,1777354963701,0.0,963264,0,0,host_pause
254,1777354963946,1777354965645,192.168.35.90:57960,0.00,0.00,1777354963701,-1851.8,963264,955200,0,host_state_sync_recv
255,1777354963996,1777354965790,192.168.35.90:57960,0.00,0.00,1777354963701,-1851.8,963264,973228,0,guest_stop
256,1777354964204,0,host,0.00,0.00,1777354964107,0.0,967392,0,0,host_state_sync_sent
257,1777354964205,0,host,0.00,0.00,1777354964107,0.0,967392,0,0,host_play
258,1777354964518,0,host,0.00,0.00,1777354964400,0.0,976512,0,0,host_state_sync_sent
259,1777354964519,0,host,0.00,0.00,1777354964400,0.0,976512,0,0,host_pause
