seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,guest_decode_under_frames,guest_decode_under_events,guest_st_under_frames,guest_st_under_events,host_decode_under_frames,host_decode_under_events,host_st_under_frames,host_st_under_events,event
2602,1781080962843,1781080962668,192.168.35.209:50762,0.50,-50.57,1781080962461,1127661947.8,61092879,61114338,0,276.16,74.27,-201.89,-201.36,1127661948.0,1127661948.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2603,1781080963002,1781080962851,192.168.35.239:42808,-2.67,-14.08,1781080962461,1134508110.8,61092879,61137935,0,276.16,275.38,-0.78,-3.40,1134508115.0,1134508111.0,25,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2604,1781080963358,1781080963168,192.168.35.209:50762,0.06,-50.14,1781080962963,1127661947.8,61141029,61162338,0,275.71,74.27,-201.44,-201.36,1127661948.0,1127661948.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2605,1781080963501,1781080963356,192.168.35.239:42808,-2.19,-14.66,1781080962963,1134508110.8,61141029,61186323,0,275.71,274.43,-1.29,-3.40,1134508116.0,1134508111.0,19,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2606,1781080963806,1781080963668,192.168.35.209:50762,-0.66,-49.81,1781080963471,1127661947.9,61189741,61210338,0,275.12,74.27,-200.85,-201.36,1127661946.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2607,1781080963999,1781080963861,192.168.35.239:42808,-3.45,-13.41,1781080963471,1134508110.8,61189741,61234868,0,275.12,275.10,-0.02,-3.40,1134508116.0,1134508111.0,19,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2608,1781080964316,1781080964168,192.168.35.209:50762,0.38,-50.83,1781080963973,1127661947.9,61238032,61258338,0,276.17,74.27,-201.90,-201.36,1127661946.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2609,1781080964484,1781080964368,192.168.35.239:42808,-0.40,-12.50,1781080963973,1134508110.8,61238032,61283537,0,276.17,273.07,-3.10,-3.40,1134508108.0,1134508111.0,17,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2610,1781080964953,1781080964668,192.168.35.209:50762,-3.77,-53.04,1781080964478,1127661948.0,61286413,61306338,0,274.12,74.27,-199.85,-201.36,1127661946.0,1127661949.0,14,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2611,1781080964993,1781080964874,192.168.35.239:42808,-6.47,-16.44,1781080964478,1134508110.8,61286413,61332020,0,274.12,275.09,0.97,-3.40,1134508108.0,1134508111.0,17,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2612,1781080965331,1781080965168,192.168.35.209:50762,0.90,-48.70,1781080964988,1127661948.0,61335341,61354338,0,275.79,74.27,-201.52,-201.36,1127661946.0,1127661949.0,14,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2613,1781080965484,1781080965379,192.168.35.239:42808,0.43,-11.40,1781080964988,1134508110.8,61335341,61380476,0,275.79,273.85,-1.94,-3.40,1134508116.0,1134508111.0,18,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2614,1781080965951,1781080965668,192.168.35.209:50762,0.43,-51.54,1781080965493,1127661948.1,61383978,61402338,0,276.42,74.27,-202.15,-201.36,1127661947.0,1127661949.0,13,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2615,1781080965982,1781080965884,192.168.35.239:42808,-1.36,-15.62,1781080965493,1134508110.8,61383978,61428996,0,276.42,274.27,-2.15,-3.40,1134508116.0,1134508111.0,18,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2616,1781080966321,1781080966168,192.168.35.209:50762,0.23,-51.31,1781080966000,1127661948.1,61432533,61450338,0,276.22,74.27,-201.95,-201.36,1127661947.0,1127661949.0,13,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2617,1781080966522,1781080966389,192.168.35.239:42808,-1.90,-15.10,1781080966000,1134508110.8,61432533,61477507,0,276.22,274.59,-1.63,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2618,1781080966805,1781080966668,192.168.35.209:50762,0.80,-52.18,1781080966503,1127661948.2,61480982,61498338,0,276.88,74.27,-202.61,-201.36,1127661943.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2619,1781080967107,1781080966947,192.168.35.239:42808,-1.55,-15.50,1781080966503,1134508110.8,61480982,61531104,0,276.88,274.90,-1.98,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2620,1781080967329,1781080967168,192.168.35.209:50762,0.64,-52.00,1781080967007,1127661948.2,61529350,61546338,0,276.73,74.27,-202.45,-201.36,1127661943.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2621,1781080967598,1781080967453,192.168.35.239:42808,-0.05,-13.95,1781080967007,1134508110.8,61529350,61579618,0,276.73,274.24,-2.49,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2622,1781080967825,1781080967668,192.168.35.209:50762,-0.41,-50.95,1781080967511,1127661948.2,61577633,61594338,0,275.68,74.27,-201.41,-201.36,1127661943.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2623,1781080968105,1781080967957,192.168.35.239:42808,-1.84,-15.16,1781080967511,1134508110.8,61577633,61627977,0,275.68,273.98,-1.70,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2624,1781080968365,1781080968168,192.168.35.209:50762,-0.22,-51.12,1781080968017,1127661948.2,61626226,61642338,0,275.86,74.27,-201.59,-201.36,1127661943.0,1127661949.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2625,1781080968597,1781080968461,192.168.35.239:42808,-1.60,-15.38,1781080968017,1134508110.8,61626226,61676356,0,275.86,273.93,-1.94,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2626,1781080968852,1781080968668,192.168.35.209:50762,-0.74,-50.60,1781080968521,1127661948.2,61674561,61690338,0,275.33,74.27,-201.06,-201.36,1127661948.0,1127661948.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2627,1781080969109,1781080968966,192.168.35.239:42808,-2.69,-14.35,1781080968521,1134508110.8,61674561,61724889,0,275.33,274.49,-0.84,-3.40,1134508108.0,1134508111.0,10,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2628,1781080969343,1781080969168,192.168.35.209:50762,0.58,-51.92,1781080969027,1127661948.2,61723264,61738338,0,276.64,74.27,-202.37,-201.36,1127661948.0,1127661948.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2629,1781080969587,1781080969471,192.168.35.239:42808,-1.39,-15.71,1781080969027,1134508110.9,61723264,61773369,0,276.64,274.49,-2.16,-3.40,1134508117.0,1134508111.0,26,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2630,1781080969802,1781080969668,192.168.35.209:50762,-3.99,-53.26,1781080969533,1127661948.2,61771782,61786338,0,274.06,74.27,-199.79,-201.36,1127661948.0,1127661948.0,13,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2631,1781080970110,1781080969974,192.168.35.239:42808,-6.66,-16.39,1781080969533,1134508110.9,61771782,61821723,0,274.06,275.18,1.11,-3.40,1134508117.0,1134508111.0,26,6,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2632,1781080970310,1781080970168,192.168.35.209:50762,-0.13,-51.15,1781080970038,1127661948.2,61820154,61834338,0,275.92,74.27,-201.65,-201.36,1127661948.0,1127661948.0,13,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2633,1781080970609,1781080970479,192.168.35.239:42808,-0.89,-15.36,1781080970038,1134508110.6,61820154,61870046,0,275.92,273.55,-2.37,-3.40,1134508119.0,1134508108.0,29,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2634,1781080970867,1781080970668,192.168.35.209:50762,-0.10,-51.11,1781080970543,1127661948.1,61868730,61882338,0,275.94,74.27,-201.67,-201.36,1127661951.0,1127661948.0,15,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2635,1781080971083,1781080970984,192.168.35.239:42808,-0.49,-15.73,1781080970543,1134508110.6,61868730,61918489,0,275.94,273.17,-2.77,-3.40,1134508119.0,1134508108.0,29,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2636,1781080971437,1781080971168,192.168.35.209:50762,1.45,-49.67,1781080971048,1127661948.1,61917167,61930338,0,276.48,74.27,-202.21,-201.36,1127661951.0,1127661948.0,15,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2637,1781080971587,1781080971488,192.168.35.239:42808,-0.48,-11.98,1781080971048,1134508110.3,61917167,61966949,0,276.48,274.95,-1.53,-3.40,1134508116.0,1134508108.0,16,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2638,1781080971865,1781080971668,192.168.35.209:50762,-0.59,-50.74,1781080971551,1127661948.1,61965457,61978338,0,275.43,74.27,-201.16,-201.36,1127661936.0,1127661948.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2639,1781080972191,1781080972044,192.168.35.239:42808,-0.90,-14.55,1781080971953,1134508110.3,62004032,62020255,0,275.32,273.22,-2.11,-3.40,1134508116.0,1134508108.0,16,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2640,1781080972449,1781080972267,192.168.35.209:50762,-0.69,-50.48,1781080971953,1127661948.1,62004032,62035938,0,275.32,74.27,-201.05,-201.36,1127661936.0,1127661948.0,29,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2641,1781080972706,1781080972550,192.168.35.239:42808,-1.74,-13.72,1781080972462,1134508110.3,62052833,62068944,0,275.67,274.40,-1.27,-3.40,1134508116.0,1134508108.0,16,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2642,1781080972953,1781080972768,192.168.35.209:50762,-0.34,-50.80,1781080972462,1127661948.1,62052833,62083938,0,275.67,74.27,-201.40,-201.36,1127661945.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2643,1781080973222,1781080973054,192.168.35.239:42808,-0.32,-14.39,1781080972967,1134508110.1,62101438,62117246,0,275.99,273.54,-2.45,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2644,1781080973553,1781080973367,192.168.35.209:50762,-0.02,-51.09,1781080972967,1127661948.1,62101438,62141538,0,275.99,74.27,-201.72,-201.36,1127661945.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2645,1781080973705,1781080973561,192.168.35.239:42808,-2.95,-11.78,1781080973473,1134508110.1,62149949,62166008,0,275.29,275.47,0.18,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2646,1781080974014,1781080973867,192.168.35.209:50762,-0.70,-50.41,1781080973473,1127661948.1,62149949,62189538,0,275.29,74.27,-201.02,-201.36,1127661949.0,1127661948.0,23,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2647,1781080974241,1781080974066,192.168.35.239:42808,-1.06,-13.66,1781080973975,1134508110.1,62198268,62214530,0,276.63,274.91,-1.72,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2648,1781080974525,1781080974367,192.168.35.209:50762,0.63,-51.72,1781080973975,1127661948.1,62198268,62237538,0,276.63,74.27,-202.36,-201.36,1127661949.0,1127661948.0,23,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2649,1781080974722,1781080974572,192.168.35.239:42808,-1.16,-13.55,1781080974483,1134508110.1,62246948,62263028,0,275.71,274.10,-1.62,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2650,1781080975034,1781080974867,192.168.35.209:50762,-0.27,-50.78,1781080974483,1127661948.1,62246948,62285538,0,275.71,74.27,-201.44,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2651,1781080975198,1781080975075,192.168.35.239:42808,-2.56,-12.20,1781080974987,1134508110.1,62295305,62311421,0,275.42,275.20,-0.22,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2652,1781080975545,1781080975367,192.168.35.209:50762,-0.57,-50.51,1781080974987,1127661948.1,62295305,62333538,0,275.42,74.27,-201.14,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2653,1781080975741,1781080975582,192.168.35.239:42808,-1.04,-13.70,1781080975493,1134508110.1,62343876,62359943,0,275.38,273.64,-1.74,-3.40,1134508121.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2654,1781080976019,1781080975867,192.168.35.209:50762,-0.61,-50.45,1781080975493,1127661948.1,62343876,62381538,0,275.38,74.27,-201.11,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2655,1781080976231,1781080976087,192.168.35.239:42808,-15.79,-15.79,1781080975997,1134508109.9,62392297,62408411,0,273.75,273.50,-0.25,0.00,1134508116.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
2656,1781080976557,1781080976367,192.168.35.209:50762,-4.23,-52.84,1781080975997,1127661948.1,62392297,62429538,0,273.75,74.27,-199.48,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2657,1781080976842,1781080976644,192.168.35.239:42808,-12.81,-12.81,1781080976501,1134508109.9,62440700,62461996,0,275.96,274.68,-1.28,0.00,1134508116.0,1134508108.0,28,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
2658,1781080977031,1781080976867,192.168.35.209:50762,-0.03,-51.03,1781080976501,1127661948.1,62440700,62477538,0,275.96,74.27,-201.69,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2659,1781080977291,1781080977149,192.168.35.239:42808,-1.11,-12.42,1781080977003,1134508109.7,62488883,62510468,0,275.87,274.60,-1.27,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2660,1781080977549,1781080977367,192.168.35.209:50762,-0.12,-50.93,1781080977003,1127661948.1,62488883,62525538,0,275.87,74.27,-201.60,-201.36,1127661944.0,1127661948.0,20,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2661,1781080977801,1781080977653,192.168.35.239:42808,-0.44,-13.08,1781080977510,1134508109.7,62537492,62558821,0,276.21,274.27,-1.94,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2662,1781080978013,1781080977867,192.168.35.209:50762,0.23,-51.27,1781080977510,1127661948.1,62537492,62573538,0,276.21,74.27,-201.94,-201.36,1127661943.0,1127661948.0,12,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2663,1781080978343,1781080978156,192.168.35.239:42808,-0.93,-12.60,1781080978017,1134508109.7,62586238,62607134,0,275.98,274.53,-1.45,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2664,1781080978509,1781080978367,192.168.35.209:50762,-0.00,-51.04,1781080978017,1127661948.1,62586238,62621538,0,275.98,74.27,-201.71,-201.36,1127661943.0,1127661948.0,12,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2665,1781080978811,1781080978662,192.168.35.239:42808,-0.65,-9.80,1781080978521,1134508109.7,62634556,62655717,0,275.28,274.55,-0.73,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2666,1781080979005,1781080978867,192.168.35.209:50762,-0.69,-50.34,1781080978521,1127661948.1,62634556,62669538,0,275.28,74.27,-201.01,-201.36,1127661958.0,1127661948.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2667,1781080979337,1781080979167,192.168.35.239:42808,-0.64,-12.93,1781080979025,1134508109.7,62682961,62704115,0,275.50,273.76,-1.74,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2668,1781080979508,1781080979367,192.168.35.209:50762,-0.46,-50.56,1781080979025,1127661948.1,62682961,62717538,0,275.50,74.27,-201.23,-201.36,1127661958.0,1127661948.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2669,1781080979821,1781080979672,192.168.35.239:42808,0.10,-13.67,1781080979531,1134508109.7,62731528,62752515,0,275.41,272.93,-2.48,-3.40,1134508115.0,1134508108.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2670,1781080980039,1781080979867,192.168.35.209:50762,-0.56,-50.45,1781080979531,1127661948.1,62731528,62765538,0,275.41,74.27,-201.14,-201.36,1127661952.0,1127661948.0,19,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2671,1781080980314,1781080980177,192.168.35.239:42808,0.18,-10.21,1781080980033,1134508109.5,62779764,62801145,0,275.88,274.49,-1.39,-3.40,1134508109.0,1134508108.0,16,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2672,1781080980513,1781080980367,192.168.35.209:50762,-0.09,-50.90,1781080980033,1127661948.1,62779764,62813538,0,275.88,74.27,-201.60,-201.36,1127661952.0,1127661948.0,19,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2673,1781080980795,1781080980683,192.168.35.239:42808,-0.44,-12.58,1781080980540,1134508109.5,62828397,62849646,0,276.47,274.70,-1.77,-3.40,1134508109.0,1134508108.0,16,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2674,1781080981030,1781080980867,192.168.35.209:50762,1.02,-50.48,1781080980540,1127661947.6,62828397,62861538,0,276.47,74.27,-202.20,-201.36,1127661951.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2675,1781080981333,1781080981186,192.168.35.239:42808,-0.78,-11.85,1781080981043,1134508109.4,62876660,62897953,0,275.19,273.91,-1.28,-3.40,1134508113.0,1134508108.0,12,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2676,1781080981514,1781080981367,192.168.35.209:50762,-0.26,-49.24,1781080981043,1127661947.6,62876660,62909538,0,275.19,74.27,-200.92,-201.36,1127661951.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2677,1781080981808,1781080981691,192.168.35.239:42808,-2.02,-10.56,1781080981551,1134508109.4,62925403,62946434,0,274.94,274.91,-0.03,-3.40,1134508113.0,1134508108.0,12,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2678,1781080982049,1781080981867,192.168.35.209:50762,-0.06,-48.06,1781080981551,1127661947.1,62925403,62957538,0,274.94,74.27,-200.67,-201.36,1127661949.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2679,1781080982412,1781080982245,192.168.35.239:42808,0.50,-12.67,1781080981957,1134508109.2,62964500,62999606,0,276.21,273.80,-2.42,-3.40,1134508111.0,1134508108.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2680,1781080982506,1781080982367,192.168.35.209:50762,1.22,-49.30,1781080981957,1127661947.1,62964500,63005538,0,276.21,74.27,-201.94,-201.36,1127661949.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2681,1781080982949,1781080982750,192.168.35.239:42808,-4.57,-13.76,1781080982461,1134508109.2,63012859,63048156,0,273.86,274.51,0.65,-3.40,1134508111.0,1134508108.0,11,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2682,1781080983061,1781080982867,192.168.35.209:50762,-3.14,-51.14,1781080982461,1127661947.1,63012859,63053538,0,273.86,74.27,-199.59,-201.36,1127661949.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2683,1781080983428,1781080983255,192.168.35.239:42808,-1.01,-11.73,1781080982970,1134508109.4,63061523,63096563,0,274.85,273.76,-1.08,-3.40,1134508109.0,1134508111.0,14,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2684,1781080983515,1781080983367,192.168.35.209:50762,-0.15,-47.99,1781080982970,1127661947.1,63061523,63101538,0,274.85,74.27,-200.57,-201.36,1127661949.0,1127661943.0,22,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2685,1781080983924,1781080983760,192.168.35.239:42808,-1.10,-11.59,1781080983473,1134508109.4,63110016,63145163,0,276.00,275.00,-1.00,-3.40,1134508109.0,1134508111.0,14,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2686,1781080984036,1781080983867,192.168.35.209:50762,1.41,-48.28,1781080983473,1127661946.7,63110016,63149538,0,276.00,74.27,-201.73,-201.36,1127661943.0,1127661943.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2687,1781080984443,1781080984265,192.168.35.239:42808,-0.41,-12.74,1781080983980,1134508109.6,63158627,63193597,0,276.37,274.52,-1.85,-3.40,1134508118.0,1134508111.0,28,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2688,1781080984512,1781080984367,192.168.35.209:50762,1.78,-48.64,1781080983980,1127661946.7,63158627,63197538,0,276.37,74.27,-202.10,-201.36,1127661943.0,1127661943.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2689,1781080984925,1781080984768,192.168.35.239:42808,-1.13,-12.05,1781080984483,1134508109.6,63207029,63241971,0,276.55,275.43,-1.12,-3.40,1134508118.0,1134508111.0,28,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2690,1781080985033,1781080984867,192.168.35.209:50762,2.03,-48.69,1781080984483,1127661946.6,63207029,63245538,0,276.55,74.27,-202.28,-201.36,1127661946.0,1127661946.0,7,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2691,1781080985474,1781080985272,192.168.35.239:42808,-1.80,-11.80,1781080984991,1134508109.7,63255677,63290286,0,275.29,274.69,-0.60,-3.40,1134508116.0,1134508111.0,23,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2692,1781080985513,1781080985367,192.168.35.209:50762,0.77,-47.45,1781080984991,1127661946.6,63255677,63293538,0,275.29,74.27,-201.02,-201.36,1127661946.0,1127661946.0,7,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2693,1781080985927,1781080985778,192.168.35.239:42808,-1.09,-12.50,1781080985493,1134508109.7,63303952,63338877,0,276.17,274.85,-1.31,-3.40,1134508116.0,1134508111.0,23,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2694,1781080986044,1781080985867,192.168.35.209:50762,1.71,-48.19,1781080985493,1127661946.6,63303952,63341538,0,276.17,74.27,-201.89,-201.36,1127661947.0,1127661946.0,29,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2695,1781080986432,1781080986283,192.168.35.239:42808,-2.12,-11.85,1781080985997,1134508109.8,63352312,63387324,0,275.92,275.51,-0.41,-3.40,1134508119.0,1134508111.0,21,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2696,1781080986508,1781080986367,192.168.35.209:50762,1.46,-47.94,1781080985997,1127661946.6,63352312,63389538,0,275.92,74.27,-201.64,-201.36,1127661947.0,1127661946.0,29,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2697,1781080986931,1781080986786,192.168.35.239:42808,-1.88,-12.16,1781080986503,1134508109.8,63400818,63435612,0,275.17,274.52,-0.65,-3.40,1134508119.0,1134508111.0,21,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2698,1781080987045,1781080986867,192.168.35.209:50762,0.71,-47.23,1781080986503,1127661946.6,63400818,63437538,0,275.17,74.27,-200.90,-201.36,1127661947.0,1127661946.0,29,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2699,1781080987423,1781080987291,192.168.35.239:42808,-5.53,-16.19,1781080987005,1134508110.1,63449063,63484041,0,273.75,274.53,0.78,-3.40,1134508112.0,1134508112.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2700,1781080987517,1781080987367,192.168.35.209:50762,-2.71,-49.75,1781080987005,1127661946.6,63449063,63485538,0,273.75,74.27,-199.48,-201.36,1127661947.0,1127661946.0,29,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2701,1781080988035,1781080987867,192.168.35.209:50762,1.79,-48.08,1781080987511,1127661946.5,63497682,63533538,0,276.20,74.27,-201.93,-201.36,1127661949.0,1127661946.0,17,7,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2702,1781080988036,1781080987845,192.168.35.239:42808,-1.84,-12.79,1781080987511,1134508110.1,63497682,63537350,0,276.20,275.29,-0.90,-3.40,1134508112.0,1134508112.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
2703,1781080988517,1781080988350,192.168.35.239:42808,-2.26,-12.39,1781080988017,1134508110.1,63546190,63585801,0,275.47,274.99,-0.49,-3.40,1134508112.0,1134508112.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
